Zählstellenname;5.03 BN - Nordbrücke (Südseite);5.03 BN - Nordbrücke (Südseite);5.03 BN - Nordbrücke (Südseite);5.03 BN - Nordbrücke (Südseite);5.04 BN - Nordbrücke (Nordseite);5.04 BN - Nordbrücke (Nordseite);5.04 BN - Nordbrücke (Nordseite);5.04 BN - Nordbrücke (Nordseite);5.05 BN - Südbrücke (Südseite);5.05 BN - Südbrücke (Südseite);5.05 BN - Südbrücke (Südseite);5.05 BN - Südbrücke (Südseite);5.06 BN - Südbrücke (Nordseite);5.06 BN - Südbrücke (Nordseite);5.06 BN - Südbrücke (Nordseite);5.06 BN - Südbrücke (Nordseite);5.07 BN - Estermannufer;5.07 BN - Estermannufer;5.07 BN - Estermannufer;5.07 BN - Estermannufer;5.10 BN - Bröhltalweg;5.10 BN - Bröhltalweg;5.10 BN - Bröhltalweg;5.10 BN - Bröhltalweg;5.11 BN - Brühler Straße;5.11 BN - Brühler Straße;5.11 BN - Brühler Straße;5.11 BN - Brühler Straße;5.12 BN - Straßburger Weg;5.12 BN - Straßburger Weg;5.08 BN - Von-Sandt-Ufer;5.08 BN - Von-Sandt-Ufer;5.08 BN - Von-Sandt-Ufer;5.08 BN - Von-Sandt-Ufer;5.08 BN - Von-Sandt-Ufer;5.08 BN - Von-Sandt-Ufer;5.09 BN - Rhenusallee;5.09 BN - Rhenusallee;5.09 BN - Rhenusallee;5.09 BN - Rhenusallee;5.09 BN - Rhenusallee;5.09 BN - Rhenusallee;5.01 BN - Kennedybrücke (Nordseite);5.01 BN - Kennedybrücke (Nordseite);5.01 BN - Kennedybrücke (Nordseite);5.01 BN - Kennedybrücke (Nordseite);5.01 BN - Kennedybrücke (Nordseite);5.01 BN - Kennedybrücke (Nordseite);5.01 BN - Kennedybrücke (Nordseite);5.01 BN - Kennedybrücke (Nordseite);5.02 BN - Kennedybrücke (Südseite) Barometer;5.02 BN - Kennedybrücke (Südseite) Barometer;5.02 BN - Kennedybrücke (Südseite) Barometer;5.02 BN - Kennedybrücke (Südseite) Barometer;5.02 BN - Kennedybrücke (Südseite) Barometer;5.02 BN - Kennedybrücke (Südseite) Barometer;5.02 BN - Kennedybrücke (Südseite) Barometer;5.02 BN - Kennedybrücke (Südseite) Barometer;Kennedybrücke;Kennedybrücke;5.14 BN - Mc Cloy Weg;5.14 BN - Mc Cloy Weg;5.14 BN - Mc Cloy Weg;5.14 BN - Mc Cloy Weg;5.15 BN - Weg auf Damm Neil;5.15 BN - Weg auf Damm Neil;5.15 BN - Weg auf Damm Neil;5.15 BN - Weg auf Damm Neil;5.13 BN - Wilhelm-Spiritus-Ufer;5.13 BN - Wilhelm-Spiritus-Ufer;5.13 BN - Wilhelm-Spiritus-Ufer;5.13 BN - Wilhelm-Spiritus-Ufer;Südbrücke;Südbrücke;Nordbrücke;Nordbrücke
2022-12-23 00:30;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;3;2;7;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
2022-12-23 00:45;0;0;0;0;0;0;0;0;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;1;0;1;0;1;0;0;9;2;4;14;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
2022-12-23 01:00;0;0;0;1;0;0;0;0;;;;;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;0;0;1;0;0;0;1;0;4;3;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1
2022-12-23 01:15;0;0;0;2;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;2;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
2022-12-23 01:30;0;0;0;0;0;0;0;0;;;;;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;4;1;9;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2022-12-23 01:45;0;0;0;1;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;2;3;0;0;1;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-12-23 02:00;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-12-23 02:15;0;0;0;0;0;0;0;0;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;5;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0
2022-12-23 02:30;0;0;0;0;0;0;0;0;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;4;1;1;7;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
2022-12-23 02:45;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;1;1;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-12-23 03:00;0;0;1;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;2;2;3;6;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0
2022-12-23 03:15;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-12-23 03:30;0;0;0;0;0;0;1;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;4;0;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
2022-12-23 03:45;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-12-23 04:00;0;0;0;0;0;0;0;0;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2022-12-23 04:15;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-12-23 04:30;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2022-12-23 04:45;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2022-12-23 05:00;1;0;1;0;0;0;0;2;;;;;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
2022-12-23 05:15;1;2;0;0;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;3;1;2;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3
2022-12-23 05:30;1;0;0;0;0;0;0;0;;;;;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;4;0;3;4;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0
2022-12-23 05:45;0;0;0;1;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;;;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;1;0;3;0;8;3;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;2
2022-12-23 06:00;0;0;0;0;0;1;0;0;;;;;1;0;0;0;0;0;0;0;0;0;0;0;2;0;3;1;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;0;1;0;0;0;0;0;0;1;0;5;1;7;7;0;0;0;1;0;0;1;0;3;0;0;1;0;1;0;1
2022-12-23 06:15;1;0;0;0;0;2;0;2;;;;;0;0;0;0;0;0;1;0;0;0;0;1;0;2;1;0;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;11;0;0;0;1;0;0;0;1;3;0;5;0;17;6;0;0;0;0;2;0;0;1;2;0;1;0;0;0;1;4
2022-12-23 06:30;0;0;1;1;0;0;0;4;;;;;5;0;0;1;1;0;0;1;1;0;0;0;1;1;2;0;;;2;1;1;1;0;0;0;0;0;0;0;0;1;0;1;10;0;0;0;1;0;0;0;0;5;0;8;0;17;9;2;0;0;0;1;0;0;2;1;0;0;0;1;5;1;5
2022-12-23 06:45;0;0;0;3;0;0;0;1;;;;;3;0;1;2;0;0;1;1;0;0;0;0;2;0;4;4;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;15;0;0;0;1;0;0;0;2;6;0;9;0;24;10;0;0;0;1;2;0;0;4;2;2;0;4;2;4;0;4
2022-12-23 07:00;0;0;1;4;0;1;0;1;;;;;5;0;0;1;0;0;0;1;1;0;0;0;1;0;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;0;0;1;0;0;0;0;2;3;0;4;0;21;5;2;2;1;0;4;0;1;0;0;0;0;5;1;5;1;6
2022-12-23 07:15;3;0;2;1;1;2;0;1;;;;;4;1;1;0;1;0;0;3;0;0;0;0;0;2;2;1;;;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;1;0;0;0;0;3;12;1;14;2;27;18;5;0;3;1;1;0;0;4;1;0;1;4;1;5;6;4
2022-12-23 07:30;2;0;0;6;0;2;0;2;;;;;4;0;1;2;1;1;1;2;2;1;0;1;0;1;6;0;;;2;1;4;0;0;0;0;0;0;0;0;0;0;0;1;29;0;0;2;5;0;1;0;0;12;0;16;2;42;26;4;1;0;1;3;0;0;2;3;0;0;8;2;5;2;10
2022-12-23 07:45;1;0;2;1;1;2;0;2;;;;;9;0;1;2;1;0;0;0;0;0;0;0;1;5;7;2;;;3;4;3;1;0;0;0;0;0;0;0;0;0;0;1;26;0;0;1;4;0;0;0;2;12;1;21;0;41;27;0;0;0;0;6;0;1;1;5;0;0;5;2;10;4;5
2022-12-23 08:00;2;0;2;1;1;0;0;0;;;;;2;1;0;3;0;1;0;0;0;0;0;2;1;4;6;0;;;0;2;1;1;0;0;0;0;0;0;0;0;0;0;2;19;0;0;2;1;0;0;0;4;12;0;19;0;37;22;2;0;0;2;6;0;0;3;4;0;0;6;4;2;5;1
2022-12-23 08:15;1;0;0;1;0;0;0;2;;;;;7;0;0;2;2;0;0;0;3;0;0;1;1;4;4;1;;;1;4;2;1;0;0;0;0;0;0;0;0;0;0;0;18;0;0;1;2;0;0;0;1;8;0;11;1;27;15;1;0;1;0;4;0;0;3;5;0;1;7;2;7;1;3
2022-12-23 08:30;1;0;0;2;0;0;0;1;;;;;7;0;0;2;0;0;0;0;1;0;0;1;0;1;6;0;;;0;4;4;1;0;0;0;0;0;0;0;0;0;0;1;24;0;0;0;4;0;0;0;4;12;0;16;0;41;20;2;2;1;1;5;0;0;3;7;0;0;9;2;7;1;3
2022-12-23 08:45;2;1;1;3;0;0;0;1;;;;;8;1;0;3;0;0;1;0;0;0;1;1;1;2;4;1;;;0;1;2;0;1;0;0;0;0;0;0;0;0;0;4;26;0;0;1;6;0;0;0;2;13;2;13;1;45;23;3;1;0;2;6;1;3;4;4;0;0;8;4;8;3;5
2022-12-23 09:00;2;0;0;1;0;1;0;3;;;;;3;0;0;0;0;0;1;1;4;0;0;1;2;3;5;4;;;0;3;2;2;3;0;0;0;0;0;0;0;0;0;3;18;0;0;0;1;0;0;0;3;16;1;14;0;40;16;4;0;0;1;5;0;0;4;7;0;0;9;0;3;2;5
2022-12-23 09:15;1;1;0;0;0;0;0;3;;;;;3;0;2;2;1;0;1;0;0;0;0;1;1;2;6;1;;;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;3;1;0;0;2;10;0;15;4;27;22;6;0;0;0;4;0;1;4;5;0;0;7;2;5;1;4
2022-12-23 09:30;1;0;1;3;0;0;1;1;;;;;3;0;1;0;0;0;1;2;0;0;0;1;1;2;7;1;;;2;1;4;1;1;0;0;0;0;0;0;0;1;1;2;18;0;0;1;6;0;0;0;1;15;1;21;2;37;32;5;0;0;5;5;0;0;2;8;2;1;5;0;4;3;4
2022-12-23 09:45;1;0;2;3;0;2;0;2;;;;;3;0;0;1;0;1;0;2;1;1;0;3;0;4;7;2;;;1;1;4;1;1;0;0;0;0;0;0;0;0;0;2;25;0;0;0;10;0;0;0;3;15;0;28;1;45;39;6;0;0;1;2;0;2;5;4;1;0;4;1;3;3;7
2022-12-23 10:00;2;0;1;0;1;2;1;0;;;;;1;0;0;2;2;0;0;0;0;3;1;1;1;3;3;1;;;2;2;2;3;2;1;0;0;0;0;0;0;0;0;2;21;0;0;0;2;0;0;0;5;8;0;13;1;36;16;2;1;0;3;5;0;1;7;5;0;1;3;2;1;5;2
2022-12-23 10:15;1;0;1;3;2;0;0;2;;;;;2;0;1;0;1;0;1;1;3;0;0;0;0;3;3;1;;;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;32;0;0;0;5;0;0;0;3;14;0;24;0;50;29;0;0;0;1;7;0;0;10;5;1;2;6;0;3;4;5
2022-12-23 10:30;1;0;0;3;0;0;0;3;;;;;3;0;2;3;2;0;1;0;1;0;0;5;3;0;3;1;;;1;2;0;0;1;0;0;0;0;0;0;0;0;0;2;24;0;0;2;6;0;0;0;1;24;0;19;1;51;28;2;0;1;2;8;0;0;2;7;1;1;6;3;5;1;6
2022-12-23 10:45;1;0;1;4;1;3;1;0;;;;;1;0;0;0;3;0;1;0;9;0;1;3;1;2;5;1;;;2;1;6;1;0;0;0;0;0;0;0;0;1;0;2;22;0;0;0;4;0;0;0;3;13;3;23;2;41;32;5;0;1;0;10;0;0;2;1;1;0;5;0;1;4;7
2022-12-23 11:00;0;0;1;1;0;1;0;0;;;;;1;1;1;2;0;1;0;0;3;0;0;1;2;0;5;0;;;2;1;5;1;1;0;0;0;0;0;0;0;3;0;3;28;0;0;1;7;0;1;0;3;13;1;33;3;50;46;2;2;0;2;7;0;1;8;11;0;2;6;3;2;1;2
2022-12-23 11:15;1;1;0;6;0;1;0;2;;;;;1;1;0;0;0;0;0;1;3;0;1;2;0;0;2;0;;;2;2;3;0;0;0;0;0;0;0;0;0;0;0;1;23;0;3;1;6;0;1;0;1;15;1;36;0;40;48;1;0;1;3;7;0;1;6;10;0;2;4;1;1;1;10
2022-12-23 11:30;0;0;1;6;1;2;1;1;;;;;4;1;3;2;2;1;1;1;3;0;0;3;0;5;5;2;;;2;1;0;0;1;0;0;0;0;0;0;0;0;0;3;32;0;0;1;8;0;0;0;1;17;0;35;6;53;50;5;0;0;1;5;1;0;5;5;0;1;6;3;7;3;9
2022-12-23 11:45;0;1;0;5;0;2;0;3;;;;;2;0;0;2;0;0;0;0;1;1;0;0;4;5;8;3;;;2;3;1;0;1;0;0;0;0;0;0;0;1;0;1;29;0;1;0;3;0;0;0;1;19;1;41;5;51;51;5;0;1;0;8;1;2;9;9;2;1;6;2;2;0;11
2022-12-23 12:00;0;1;1;2;0;0;0;3;;;;;0;0;0;0;1;3;1;0;3;2;0;2;0;1;6;1;;;0;2;4;0;0;0;0;0;0;0;0;0;0;0;4;24;0;0;1;5;0;1;0;4;14;2;39;2;46;50;4;1;3;1;4;0;2;3;3;0;1;4;0;0;1;6
2022-12-23 12:15;1;1;0;5;2;1;1;0;;;;;4;0;0;4;0;0;0;1;2;1;1;5;0;4;3;1;;;0;1;0;0;1;0;0;0;0;0;0;0;1;0;2;29;0;0;0;6;0;1;1;1;18;0;34;8;52;49;0;2;0;0;0;0;0;6;3;0;0;5;4;4;4;7
2022-12-23 12:30;0;0;0;3;0;0;0;3;;;;;2;0;1;1;0;0;0;1;1;0;0;0;1;8;5;4;;;0;3;1;1;0;0;0;0;0;0;0;0;1;0;1;16;0;0;3;4;0;0;1;1;4;1;49;4;24;61;2;1;1;2;3;1;1;4;6;1;0;6;1;3;0;6
2022-12-23 12:45;0;0;1;0;0;1;0;1;;;;;1;0;1;4;0;1;0;0;1;0;0;3;0;3;3;2;;;2;2;5;0;0;0;0;0;0;0;0;0;0;0;1;13;0;0;1;5;1;0;0;1;4;0;36;6;20;48;1;0;3;3;3;0;0;4;3;0;3;3;4;2;1;2
2022-12-23 13:00;0;0;1;2;0;1;0;1;;;;;2;0;0;1;2;0;0;1;1;1;0;1;0;2;1;0;;;1;6;1;0;0;0;0;0;0;0;0;0;0;0;1;8;0;1;1;3;0;2;0;3;11;0;29;2;23;38;3;0;0;4;2;1;0;3;5;0;1;3;1;2;1;4
2022-12-23 13:15;1;1;0;5;0;0;0;2;;;;;0;2;0;1;1;1;2;1;2;1;0;1;0;6;3;4;;;1;1;2;1;2;0;0;0;0;0;0;0;1;0;0;14;0;0;2;8;0;1;0;2;9;1;36;4;26;52;2;1;1;2;1;1;3;3;2;0;0;4;3;0;1;8
2022-12-23 13:30;1;0;0;1;1;0;0;1;;;;;1;0;0;1;0;0;0;1;0;0;1;0;1;2;5;1;;;1;1;2;0;0;0;0;0;0;0;0;0;0;1;1;11;0;0;2;1;0;0;0;2;7;0;31;2;21;37;1;0;0;0;3;0;1;5;4;1;0;8;1;1;2;2
2022-12-23 13:45;0;0;0;7;0;0;0;0;;;;;1;0;0;6;0;0;0;1;4;0;1;2;0;4;4;3;;;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;3;4;0;1;0;1;2;0;42;3;21;53;1;0;0;1;3;1;0;2;6;0;0;6;6;1;0;7
2022-12-23 14:00;0;0;0;4;0;0;0;0;;;;;1;0;0;1;0;0;0;1;0;0;0;1;0;1;2;1;;;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;7;0;0;1;2;1;0;0;2;7;2;34;3;18;42;0;1;0;1;1;0;0;2;2;0;0;1;1;1;0;4
2022-12-23 14:15;1;0;0;4;0;0;0;0;;;;;2;0;0;1;0;0;0;0;0;0;0;2;0;4;3;1;;;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;14;0;0;3;3;0;1;0;0;5;0;24;0;22;31;1;0;1;1;2;0;0;0;2;0;1;2;1;2;1;4
2022-12-23 14:30;1;0;0;1;1;0;0;0;;;;;2;1;0;0;2;0;2;2;2;0;0;2;1;5;2;2;;;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;17;0;2;0;5;0;0;0;2;6;0;24;2;25;33;0;1;2;0;2;0;0;4;5;0;0;2;1;2;2;1
2022-12-23 14:45;0;0;0;3;0;2;0;1;;;;;2;1;0;0;0;0;0;0;1;0;0;1;1;7;3;2;;;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;14;0;0;0;3;0;0;0;2;5;0;24;3;21;30;0;0;0;0;4;1;1;4;3;0;0;0;1;2;0;6
2022-12-23 15:00;4;0;0;6;0;0;0;1;;;;;2;1;0;3;1;0;0;0;2;1;0;0;1;6;5;2;;;0;0;2;0;0;0;0;0;0;0;0;0;1;0;2;8;0;0;2;5;0;0;0;4;9;2;39;4;24;52;0;0;1;0;2;0;0;2;3;0;0;4;4;2;4;7
2022-12-23 15:15;0;0;0;3;0;0;0;3;;;;;1;0;0;2;1;0;0;0;2;1;0;1;0;2;2;0;;;0;2;0;0;2;0;0;0;0;0;0;0;0;0;1;11;0;0;3;3;0;0;0;1;7;0;22;2;20;30;0;0;0;0;2;0;0;3;6;0;0;6;2;1;0;6
2022-12-23 15:30;0;0;0;0;1;0;0;1;;;;;1;0;0;3;0;0;0;0;2;0;3;1;2;5;4;1;;;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1;0;0;0;1;13;1;32;5;26;39;0;0;0;2;3;0;0;0;5;0;1;4;3;1;1;1
2022-12-23 15:45;0;0;1;3;0;0;0;3;;;;;1;0;0;4;0;0;0;1;1;0;0;0;1;1;1;0;;;0;6;0;0;2;0;0;0;0;0;0;0;0;0;1;15;0;0;0;3;0;0;0;3;6;2;23;2;25;30;0;0;1;1;5;1;2;2;7;1;1;3;4;1;1;6
2022-12-23 16:00;0;0;0;2;0;2;0;1;;;;;1;0;0;0;0;1;0;0;1;0;0;1;0;2;2;1;;;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;1;8;0;1;0;2;9;0;19;0;27;29;2;0;0;5;1;0;0;3;3;0;0;5;0;1;0;5
2022-12-23 16:15;0;0;0;1;0;1;0;1;;;;;0;0;1;0;2;0;0;1;1;0;0;0;0;0;5;0;;;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;2;3;0;0;0;0;5;0;25;4;14;34;0;0;0;1;3;0;1;1;4;0;0;3;0;1;0;3
2022-12-23 16:30;2;1;0;1;1;1;1;1;;;;;2;0;0;6;0;0;0;1;2;2;0;2;0;0;1;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;1;2;7;0;0;0;1;10;1;27;2;26;40;0;0;1;3;9;1;1;3;2;0;0;1;6;2;4;4
2022-12-23 16:45;0;0;0;4;0;0;0;1;;;;;1;0;0;1;0;0;0;1;0;0;0;1;0;1;3;1;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18;0;0;0;3;0;0;0;0;9;1;14;4;29;22;1;0;2;0;3;0;2;4;6;0;2;1;1;1;0;5
2022-12-23 17:00;1;0;1;4;0;0;0;1;;;;;2;1;0;3;0;0;0;0;1;2;0;3;0;2;2;4;;;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;13;0;1;1;4;0;0;0;0;14;0;30;3;29;39;2;0;1;1;2;0;1;7;4;0;0;3;4;2;2;5
2022-12-23 17:15;0;0;0;3;0;0;0;0;;;;;3;1;1;4;0;0;0;0;1;0;0;4;2;1;7;2;;;0;2;2;0;0;0;0;0;0;0;0;0;0;0;2;10;0;0;0;2;1;0;0;0;10;1;24;3;23;30;0;2;0;2;2;1;1;4;8;0;0;1;5;4;0;3
2022-12-23 17:30;0;0;0;1;0;1;0;1;;;;;2;0;0;0;0;0;0;1;1;0;0;1;0;3;0;0;;;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;24;0;1;1;3;0;0;0;2;16;2;24;1;42;32;2;0;0;3;3;0;2;3;4;0;1;5;0;2;0;3
2022-12-23 17:45;0;0;0;2;0;0;0;0;;;;;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2;0;;;0;1;1;0;0;0;0;0;0;0;0;0;3;0;6;19;0;0;3;6;0;0;0;0;7;1;22;2;35;34;1;2;0;2;2;0;0;4;2;0;0;2;1;0;0;2
2022-12-23 18:00;0;1;2;3;0;0;0;0;;;;;3;0;0;6;0;0;1;0;1;0;0;2;0;3;4;0;;;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;1;2;0;0;0;1;9;1;35;2;22;41;2;0;0;4;4;0;2;3;4;0;1;4;6;3;2;4
2022-12-23 18:15;2;0;0;1;0;0;0;0;;;;;3;2;1;0;0;0;0;0;0;0;0;0;4;4;3;0;;;1;5;0;0;0;0;0;0;0;0;0;0;0;0;3;19;0;0;3;5;0;0;1;0;11;0;16;2;34;26;0;0;0;2;2;0;1;3;0;0;0;4;2;4;2;1
2022-12-23 18:30;1;0;1;1;0;0;0;2;;;;;1;1;1;1;0;0;0;1;1;0;0;0;1;0;0;1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;9;0;0;1;4;0;0;0;1;9;1;23;3;25;33;0;0;0;1;3;0;0;3;4;0;0;3;2;2;2;3
2022-12-23 18:45;0;0;0;1;0;1;0;0;;;;;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;2;;;1;1;2;0;0;0;0;0;0;0;0;0;1;0;4;11;0;0;1;2;0;1;0;1;12;3;36;9;29;52;0;0;0;1;1;0;0;5;3;0;0;2;2;0;0;2
2022-12-23 19:00;1;1;0;2;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;17;0;0;0;6;0;0;0;0;13;0;20;4;31;30;0;0;0;0;1;1;2;4;0;0;0;1;0;0;1;3
2022-12-23 19:15;1;0;0;1;0;0;0;0;;;;;0;0;0;0;0;0;0;0;2;0;0;0;1;5;4;3;;;1;1;2;0;0;0;0;0;0;0;0;0;0;0;3;12;0;0;2;4;0;1;0;3;11;1;34;3;29;45;1;0;0;0;1;0;0;1;3;0;0;3;0;0;1;1
2022-12-23 19:30;1;0;0;1;0;0;0;0;;;;;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;1;;;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;1;3;0;0;0;1;8;0;25;1;24;30;1;0;0;0;2;1;0;1;1;0;0;0;0;0;1;1
2022-12-23 19:45;0;0;0;0;0;0;0;1;;;;;0;0;0;1;0;0;0;0;0;0;3;0;0;0;1;0;;;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;1;0;0;0;3;10;3;21;1;28;26;0;0;0;0;1;0;0;0;3;0;0;0;1;0;0;1
2022-12-23 20:00;0;0;0;0;0;0;0;0;;;;;2;0;0;0;0;0;0;2;1;0;0;0;0;1;1;0;;;0;1;2;1;0;0;0;0;0;0;0;0;0;0;2;10;0;0;0;0;0;1;0;1;4;2;26;2;17;31;0;0;0;1;0;0;0;1;0;1;0;2;0;2;0;0
2022-12-23 20:15;1;1;2;0;0;0;0;1;;;;;2;0;0;1;0;0;0;0;0;1;0;1;0;3;0;4;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;3;0;0;0;0;1;1;26;2;8;32;0;0;0;0;0;0;0;3;2;0;0;1;1;2;3;2
