time,Wilhelm-Spiritus-Ufer,Wilhelm-Spiritus-Ufer Ri. Sueden,Wilhelm-Spiritus-Ufer Ri. Norden,days
2018-04-26 13:00:00,28,17,11,2018-04-26
2018-04-26 13:15:00,27,8,19,2018-04-26
2018-04-26 13:30:00,28,15,13,2018-04-26
2018-04-26 13:45:00,24,10,14,2018-04-26
2018-04-26 14:00:00,24,11,13,2018-04-26
2018-04-26 14:15:00,25,13,12,2018-04-26
2018-04-26 14:30:00,27,14,13,2018-04-26
2018-04-26 14:45:00,17,7,10,2018-04-26
2018-04-26 15:00:00,23,11,12,2018-04-26
2018-04-26 15:15:00,52,36,16,2018-04-26
2018-04-26 15:30:00,42,36,6,2018-04-26
2018-04-26 15:45:00,52,29,23,2018-04-26
2018-04-26 16:00:00,45,24,21,2018-04-26
2018-04-26 16:15:00,56,36,20,2018-04-26
2018-04-26 16:30:00,60,36,24,2018-04-26
2018-04-26 16:45:00,80,59,21,2018-04-26
2018-04-26 17:00:00,67,46,21,2018-04-26
2018-04-26 17:15:00,85,60,25,2018-04-26
2018-04-26 17:30:00,82,54,28,2018-04-26
2018-04-26 17:45:00,95,59,36,2018-04-26
2018-04-26 18:00:00,75,54,21,2018-04-26
2018-04-26 18:15:00,74,51,23,2018-04-26
2018-04-26 18:30:00,74,62,12,2018-04-26
2018-04-26 18:45:00,72,45,27,2018-04-26
2018-04-26 19:00:00,49,30,19,2018-04-26
2018-04-26 19:15:00,57,36,21,2018-04-26
2018-04-26 19:30:00,37,26,11,2018-04-26
2018-04-26 19:45:00,31,21,10,2018-04-26
2018-04-26 20:00:00,30,15,15,2018-04-26
2018-04-26 20:15:00,31,16,15,2018-04-26
2018-04-26 20:30:00,26,19,7,2018-04-26
2018-04-26 20:45:00,31,17,14,2018-04-26
2018-04-26 21:00:00,19,5,14,2018-04-26
2018-04-26 21:15:00,20,12,8,2018-04-26
2018-04-26 21:30:00,14,7,7,2018-04-26
2018-04-26 21:45:00,5,4,1,2018-04-26
2018-04-26 22:00:00,10,5,5,2018-04-26
2018-04-26 22:15:00,5,2,3,2018-04-26
2018-04-26 22:30:00,7,4,3,2018-04-26
2018-04-26 22:45:00,8,8,0,2018-04-26
2018-04-26 23:00:00,4,3,1,2018-04-26
2018-04-26 23:15:00,4,2,2,2018-04-26
2018-04-26 23:30:00,3,1,2,2018-04-26
2018-04-26 23:45:00,3,1,2,2018-04-26
2018-04-27 00:00:00,4,4,0,2018-04-27
2018-04-27 00:15:00,0,0,0,2018-04-27
2018-04-27 00:30:00,0,0,0,2018-04-27
2018-04-27 00:45:00,0,0,0,2018-04-27
2018-04-27 01:00:00,0,0,0,2018-04-27
2018-04-27 01:15:00,0,0,0,2018-04-27
2018-04-27 01:30:00,2,2,0,2018-04-27
2018-04-27 01:45:00,0,0,0,2018-04-27
2018-04-27 02:00:00,0,0,0,2018-04-27
2018-04-27 02:15:00,1,1,0,2018-04-27
2018-04-27 02:30:00,2,1,1,2018-04-27
2018-04-27 02:45:00,1,0,1,2018-04-27
2018-04-27 03:00:00,0,0,0,2018-04-27
2018-04-27 03:15:00,0,0,0,2018-04-27
2018-04-27 03:30:00,0,0,0,2018-04-27
2018-04-27 03:45:00,0,0,0,2018-04-27
2018-04-27 04:00:00,1,0,1,2018-04-27
2018-04-27 04:15:00,0,0,0,2018-04-27
2018-04-27 04:30:00,0,0,0,2018-04-27
2018-04-27 04:45:00,3,1,2,2018-04-27
2018-04-27 05:00:00,1,0,1,2018-04-27
2018-04-27 05:15:00,3,3,0,2018-04-27
2018-04-27 05:30:00,4,0,4,2018-04-27
2018-04-27 05:45:00,6,1,5,2018-04-27
2018-04-27 06:00:00,10,7,3,2018-04-27
2018-04-27 06:15:00,11,7,4,2018-04-27
2018-04-27 06:30:00,27,11,16,2018-04-27
2018-04-27 06:45:00,24,7,17,2018-04-27
2018-04-27 07:00:00,43,11,32,2018-04-27
2018-04-27 07:15:00,53,12,41,2018-04-27
2018-04-27 07:30:00,64,22,42,2018-04-27
2018-04-27 07:45:00,88,24,64,2018-04-27
2018-04-27 08:00:00,105,25,80,2018-04-27
2018-04-27 08:15:00,85,22,63,2018-04-27
2018-04-27 08:30:00,127,28,99,2018-04-27
2018-04-27 08:45:00,107,24,83,2018-04-27
2018-04-27 09:00:00,71,18,53,2018-04-27
2018-04-27 09:15:00,50,11,39,2018-04-27
2018-04-27 09:30:00,28,8,20,2018-04-27
2018-04-27 09:45:00,30,11,19,2018-04-27
2018-04-27 10:00:00,34,18,16,2018-04-27
2018-04-27 10:15:00,33,17,16,2018-04-27
2018-04-27 10:30:00,32,16,16,2018-04-27
2018-04-27 10:45:00,38,27,11,2018-04-27
2018-04-27 11:00:00,26,12,14,2018-04-27
2018-04-27 11:15:00,23,5,18,2018-04-27
2018-04-27 11:30:00,27,15,12,2018-04-27
2018-04-27 11:45:00,31,20,11,2018-04-27
2018-04-27 12:00:00,26,9,17,2018-04-27
2018-04-27 12:15:00,25,13,12,2018-04-27
2018-04-27 12:30:00,36,14,22,2018-04-27
2018-04-27 12:45:00,41,21,20,2018-04-27
2018-04-27 13:00:00,35,16,19,2018-04-27
2018-04-27 13:15:00,55,33,22,2018-04-27
2018-04-27 13:30:00,78,21,57,2018-04-27
2018-04-27 13:45:00,35,16,19,2018-04-27
2018-04-27 14:00:00,40,14,26,2018-04-27
2018-04-27 14:15:00,76,45,31,2018-04-27
2018-04-27 14:30:00,47,28,19,2018-04-27
2018-04-27 14:45:00,70,40,30,2018-04-27
2018-04-27 15:00:00,59,41,18,2018-04-27
2018-04-27 15:15:00,73,41,32,2018-04-27
2018-04-27 15:30:00,61,40,21,2018-04-27
2018-04-27 15:45:00,89,68,21,2018-04-27
2018-04-27 16:00:00,46,30,16,2018-04-27
2018-04-27 16:15:00,73,43,30,2018-04-27
2018-04-27 16:30:00,103,60,43,2018-04-27
2018-04-27 16:45:00,95,71,24,2018-04-27
2018-04-27 17:00:00,102,74,28,2018-04-27
2018-04-27 17:15:00,116,83,33,2018-04-27
2018-04-27 17:30:00,92,55,37,2018-04-27
2018-04-27 17:45:00,80,57,23,2018-04-27
2018-04-27 18:00:00,85,65,20,2018-04-27
2018-04-27 18:15:00,99,58,41,2018-04-27
2018-04-27 18:30:00,56,36,20,2018-04-27
2018-04-27 18:45:00,52,28,24,2018-04-27
2018-04-27 19:00:00,62,32,30,2018-04-27
2018-04-27 19:15:00,47,27,20,2018-04-27
2018-04-27 19:30:00,49,29,20,2018-04-27
2018-04-27 19:45:00,46,25,21,2018-04-27
2018-04-27 20:00:00,36,23,13,2018-04-27
2018-04-27 20:15:00,32,16,16,2018-04-27
2018-04-27 20:30:00,29,13,16,2018-04-27
2018-04-27 20:45:00,20,8,12,2018-04-27
2018-04-27 21:00:00,24,8,16,2018-04-27
2018-04-27 21:15:00,28,15,13,2018-04-27
2018-04-27 21:30:00,17,8,9,2018-04-27
2018-04-27 21:45:00,15,8,7,2018-04-27
2018-04-27 22:00:00,16,11,5,2018-04-27
2018-04-27 22:15:00,13,10,3,2018-04-27
2018-04-27 22:30:00,6,3,3,2018-04-27
2018-04-27 22:45:00,1,1,0,2018-04-27
2018-04-27 23:00:00,5,2,3,2018-04-27
2018-04-27 23:15:00,13,6,7,2018-04-27
2018-04-27 23:30:00,5,2,3,2018-04-27
2018-04-27 23:45:00,5,0,5,2018-04-27
2018-04-28 00:00:00,1,1,0,2018-04-28
2018-04-28 00:15:00,4,0,4,2018-04-28
2018-04-28 00:30:00,3,2,1,2018-04-28
2018-04-28 00:45:00,3,1,2,2018-04-28
2018-04-28 01:00:00,4,3,1,2018-04-28
2018-04-28 01:15:00,0,0,0,2018-04-28
2018-04-28 01:30:00,0,0,0,2018-04-28
2018-04-28 01:45:00,2,1,1,2018-04-28
2018-04-28 02:00:00,0,0,0,2018-04-28
2018-04-28 02:15:00,0,0,0,2018-04-28
2018-04-28 02:30:00,0,0,0,2018-04-28
2018-04-28 02:45:00,1,1,0,2018-04-28
2018-04-28 03:00:00,2,1,1,2018-04-28
2018-04-28 03:15:00,2,0,2,2018-04-28
2018-04-28 03:30:00,0,0,0,2018-04-28
2018-04-28 03:45:00,2,2,0,2018-04-28
2018-04-28 04:00:00,0,0,0,2018-04-28
2018-04-28 04:15:00,0,0,0,2018-04-28
2018-04-28 04:30:00,0,0,0,2018-04-28
2018-04-28 04:45:00,0,0,0,2018-04-28
2018-04-28 05:00:00,0,0,0,2018-04-28
2018-04-28 05:15:00,1,0,1,2018-04-28
2018-04-28 05:30:00,3,2,1,2018-04-28
2018-04-28 05:45:00,1,0,1,2018-04-28
2018-04-28 06:00:00,3,0,3,2018-04-28
2018-04-28 06:15:00,5,3,2,2018-04-28
2018-04-28 06:30:00,2,1,1,2018-04-28
2018-04-28 06:45:00,4,4,0,2018-04-28
2018-04-28 07:00:00,6,2,4,2018-04-28
2018-04-28 07:15:00,9,3,6,2018-04-28
2018-04-28 07:30:00,4,2,2,2018-04-28
2018-04-28 07:45:00,6,4,2,2018-04-28
2018-04-28 08:00:00,5,3,2,2018-04-28
2018-04-28 08:15:00,9,5,4,2018-04-28
2018-04-28 08:30:00,9,3,6,2018-04-28
2018-04-28 08:45:00,14,11,3,2018-04-28
2018-04-28 09:00:00,12,5,7,2018-04-28
2018-04-28 09:15:00,14,5,9,2018-04-28
2018-04-28 09:30:00,17,10,7,2018-04-28
2018-04-28 09:45:00,16,7,9,2018-04-28
2018-04-28 10:00:00,25,10,15,2018-04-28
2018-04-28 10:15:00,24,13,11,2018-04-28
2018-04-28 10:30:00,26,13,13,2018-04-28
2018-04-28 10:45:00,76,56,20,2018-04-28
2018-04-28 11:00:00,38,21,17,2018-04-28
2018-04-28 11:15:00,42,25,17,2018-04-28
2018-04-28 11:30:00,34,19,15,2018-04-28
2018-04-28 11:45:00,39,26,13,2018-04-28
2018-04-28 12:00:00,51,32,19,2018-04-28
2018-04-28 12:15:00,72,35,37,2018-04-28
2018-04-28 12:30:00,104,33,71,2018-04-28
2018-04-28 12:45:00,63,36,27,2018-04-28
2018-04-28 13:00:00,61,34,27,2018-04-28
2018-04-28 13:15:00,60,30,30,2018-04-28
2018-04-28 13:30:00,55,19,36,2018-04-28
2018-04-28 13:45:00,53,21,32,2018-04-28
2018-04-28 14:00:00,47,21,26,2018-04-28
2018-04-28 14:15:00,63,16,47,2018-04-28
2018-04-28 14:30:00,52,27,25,2018-04-28
2018-04-28 14:45:00,90,44,46,2018-04-28
2018-04-28 15:00:00,59,23,36,2018-04-28
2018-04-28 15:15:00,82,34,48,2018-04-28
2018-04-28 15:30:00,74,29,45,2018-04-28
2018-04-28 15:45:00,67,38,29,2018-04-28
2018-04-28 16:00:00,63,37,26,2018-04-28
2018-04-28 16:15:00,53,30,23,2018-04-28
2018-04-28 16:30:00,59,26,33,2018-04-28
2018-04-28 16:45:00,62,35,27,2018-04-28
2018-04-28 17:00:00,83,38,45,2018-04-28
2018-04-28 17:15:00,81,49,32,2018-04-28
2018-04-28 17:30:00,54,24,30,2018-04-28
2018-04-28 17:45:00,85,56,29,2018-04-28
2018-04-28 18:00:00,64,34,30,2018-04-28
2018-04-28 18:15:00,56,32,24,2018-04-28
2018-04-28 18:30:00,52,30,22,2018-04-28
2018-04-28 18:45:00,51,27,24,2018-04-28
2018-04-28 19:00:00,54,29,25,2018-04-28
2018-04-28 19:15:00,45,26,19,2018-04-28
2018-04-28 19:30:00,21,10,11,2018-04-28
2018-04-28 19:45:00,33,22,11,2018-04-28
2018-04-28 20:00:00,14,8,6,2018-04-28
2018-04-28 20:15:00,9,3,6,2018-04-28
2018-04-28 20:30:00,18,8,10,2018-04-28
2018-04-28 20:45:00,17,13,4,2018-04-28
2018-04-28 21:00:00,12,6,6,2018-04-28
2018-04-28 21:15:00,7,4,3,2018-04-28
2018-04-28 21:30:00,9,3,6,2018-04-28
2018-04-28 21:45:00,5,3,2,2018-04-28
2018-04-28 22:00:00,4,3,1,2018-04-28
2018-04-28 22:15:00,4,4,0,2018-04-28
2018-04-28 22:30:00,7,5,2,2018-04-28
2018-04-28 22:45:00,9,2,7,2018-04-28
2018-04-28 23:00:00,5,3,2,2018-04-28
2018-04-28 23:15:00,7,5,2,2018-04-28
2018-04-28 23:30:00,1,0,1,2018-04-28
2018-04-28 23:45:00,0,0,0,2018-04-28
2018-04-29 00:00:00,5,3,2,2018-04-29
2018-04-29 00:15:00,4,3,1,2018-04-29
2018-04-29 00:30:00,2,1,1,2018-04-29
2018-04-29 00:45:00,1,1,0,2018-04-29
2018-04-29 01:00:00,0,0,0,2018-04-29
2018-04-29 01:15:00,6,4,2,2018-04-29
2018-04-29 01:30:00,0,0,0,2018-04-29
2018-04-29 01:45:00,4,2,2,2018-04-29
2018-04-29 02:00:00,1,1,0,2018-04-29
2018-04-29 02:15:00,0,0,0,2018-04-29
2018-04-29 02:30:00,4,0,4,2018-04-29
2018-04-29 02:45:00,1,0,1,2018-04-29
2018-04-29 03:00:00,0,0,0,2018-04-29
2018-04-29 03:15:00,1,0,1,2018-04-29
2018-04-29 03:30:00,0,0,0,2018-04-29
2018-04-29 03:45:00,1,0,1,2018-04-29
2018-04-29 04:00:00,0,0,0,2018-04-29
2018-04-29 04:15:00,0,0,0,2018-04-29
2018-04-29 04:30:00,0,0,0,2018-04-29
2018-04-29 04:45:00,1,1,0,2018-04-29
2018-04-29 05:00:00,1,0,1,2018-04-29
2018-04-29 05:15:00,0,0,0,2018-04-29
2018-04-29 05:30:00,0,0,0,2018-04-29
2018-04-29 05:45:00,2,0,2,2018-04-29
2018-04-29 06:00:00,2,1,1,2018-04-29
2018-04-29 06:15:00,3,3,0,2018-04-29
2018-04-29 06:30:00,0,0,0,2018-04-29
2018-04-29 06:45:00,4,1,3,2018-04-29
2018-04-29 07:00:00,4,0,4,2018-04-29
2018-04-29 07:15:00,4,2,2,2018-04-29
2018-04-29 07:30:00,5,3,2,2018-04-29
2018-04-29 07:45:00,7,6,1,2018-04-29
2018-04-29 08:00:00,4,0,4,2018-04-29
2018-04-29 08:15:00,5,0,5,2018-04-29
2018-04-29 08:30:00,7,4,3,2018-04-29
2018-04-29 08:45:00,9,5,4,2018-04-29
2018-04-29 09:00:00,8,3,5,2018-04-29
2018-04-29 09:15:00,12,3,9,2018-04-29
2018-04-29 09:30:00,13,6,7,2018-04-29
2018-04-29 09:45:00,12,9,3,2018-04-29
2018-04-29 10:00:00,27,10,17,2018-04-29
2018-04-29 10:15:00,30,8,22,2018-04-29
2018-04-29 10:30:00,23,15,8,2018-04-29
2018-04-29 10:45:00,22,8,14,2018-04-29
2018-04-29 11:00:00,12,9,3,2018-04-29
2018-04-29 11:15:00,20,7,13,2018-04-29
2018-04-29 11:30:00,35,12,23,2018-04-29
2018-04-29 11:45:00,27,8,19,2018-04-29
2018-04-29 12:00:00,29,9,20,2018-04-29
2018-04-29 12:15:00,39,22,17,2018-04-29
2018-04-29 12:30:00,40,19,21,2018-04-29
2018-04-29 12:45:00,51,32,19,2018-04-29
2018-04-29 13:00:00,64,25,39,2018-04-29
2018-04-29 13:15:00,56,29,27,2018-04-29
2018-04-29 13:30:00,45,17,28,2018-04-29
2018-04-29 13:45:00,47,28,19,2018-04-29
2018-04-29 14:00:00,45,26,19,2018-04-29
2018-04-29 14:15:00,52,22,30,2018-04-29
2018-04-29 14:30:00,48,31,17,2018-04-29
2018-04-29 14:45:00,57,33,24,2018-04-29
2018-04-29 15:00:00,69,30,39,2018-04-29
2018-04-29 15:15:00,67,33,34,2018-04-29
2018-04-29 15:30:00,63,29,34,2018-04-29
2018-04-29 15:45:00,59,28,31,2018-04-29
2018-04-29 16:00:00,68,30,38,2018-04-29
2018-04-29 16:15:00,88,37,51,2018-04-29
2018-04-29 16:30:00,90,41,49,2018-04-29
2018-04-29 16:45:00,84,41,43,2018-04-29
2018-04-29 17:00:00,70,43,27,2018-04-29
2018-04-29 17:15:00,70,32,38,2018-04-29
2018-04-29 17:30:00,62,43,19,2018-04-29
2018-04-29 17:45:00,63,27,36,2018-04-29
2018-04-29 18:00:00,70,34,36,2018-04-29
2018-04-29 18:15:00,54,33,21,2018-04-29
2018-04-29 18:30:00,51,29,22,2018-04-29
2018-04-29 18:45:00,54,26,28,2018-04-29
2018-04-29 19:00:00,52,36,16,2018-04-29
2018-04-29 19:15:00,40,27,13,2018-04-29
2018-04-29 19:30:00,41,21,20,2018-04-29
2018-04-29 19:45:00,37,24,13,2018-04-29
2018-04-29 20:00:00,43,22,21,2018-04-29
2018-04-29 20:15:00,34,20,14,2018-04-29
2018-04-29 20:30:00,36,21,15,2018-04-29
2018-04-29 20:45:00,21,12,9,2018-04-29
2018-04-29 21:00:00,24,13,11,2018-04-29
2018-04-29 21:15:00,18,17,1,2018-04-29
2018-04-29 21:30:00,7,4,3,2018-04-29
2018-04-29 21:45:00,10,5,5,2018-04-29
2018-04-29 22:00:00,15,11,4,2018-04-29
2018-04-29 22:15:00,6,6,0,2018-04-29
2018-04-29 22:30:00,7,3,4,2018-04-29
2018-04-29 22:45:00,2,1,1,2018-04-29
2018-04-29 23:00:00,0,0,0,2018-04-29
2018-04-29 23:15:00,0,0,0,2018-04-29
2018-04-29 23:30:00,1,1,0,2018-04-29
2018-04-29 23:45:00,0,0,0,2018-04-29
2018-04-30 00:00:00,0,0,0,2018-04-30
2018-04-30 00:15:00,0,0,0,2018-04-30
2018-04-30 00:30:00,0,0,0,2018-04-30
2018-04-30 00:45:00,0,0,0,2018-04-30
2018-04-30 01:00:00,0,0,0,2018-04-30
2018-04-30 01:15:00,0,0,0,2018-04-30
2018-04-30 01:30:00,1,0,1,2018-04-30
2018-04-30 01:45:00,0,0,0,2018-04-30
2018-04-30 02:00:00,0,0,0,2018-04-30
2018-04-30 02:15:00,0,0,0,2018-04-30
2018-04-30 02:30:00,0,0,0,2018-04-30
2018-04-30 02:45:00,0,0,0,2018-04-30
2018-04-30 03:00:00,1,1,0,2018-04-30
2018-04-30 03:15:00,0,0,0,2018-04-30
2018-04-30 03:30:00,0,0,0,2018-04-30
2018-04-30 03:45:00,0,0,0,2018-04-30
2018-04-30 04:00:00,0,0,0,2018-04-30
2018-04-30 04:15:00,0,0,0,2018-04-30
2018-04-30 04:30:00,1,0,1,2018-04-30
2018-04-30 04:45:00,2,0,2,2018-04-30
2018-04-30 05:00:00,0,0,0,2018-04-30
2018-04-30 05:15:00,1,1,0,2018-04-30
2018-04-30 05:30:00,1,0,1,2018-04-30
2018-04-30 05:45:00,4,1,3,2018-04-30
2018-04-30 06:00:00,4,2,2,2018-04-30
2018-04-30 06:15:00,11,3,8,2018-04-30
2018-04-30 06:30:00,12,3,9,2018-04-30
2018-04-30 06:45:00,25,6,19,2018-04-30
2018-04-30 07:00:00,25,6,19,2018-04-30
2018-04-30 07:15:00,29,9,20,2018-04-30
2018-04-30 07:30:00,51,11,40,2018-04-30
2018-04-30 07:45:00,45,11,34,2018-04-30
2018-04-30 08:00:00,52,11,41,2018-04-30
2018-04-30 08:15:00,59,15,44,2018-04-30
2018-04-30 08:30:00,60,13,47,2018-04-30
2018-04-30 08:45:00,64,18,46,2018-04-30
2018-04-30 09:00:00,42,8,34,2018-04-30
2018-04-30 09:15:00,46,13,33,2018-04-30
2018-04-30 09:30:00,28,6,22,2018-04-30
2018-04-30 09:45:00,18,9,9,2018-04-30
2018-04-30 10:00:00,19,6,13,2018-04-30
2018-04-30 10:15:00,8,6,2,2018-04-30
2018-04-30 10:30:00,19,11,8,2018-04-30
2018-04-30 10:45:00,19,14,5,2018-04-30
2018-04-30 11:00:00,24,17,7,2018-04-30
2018-04-30 11:15:00,20,11,9,2018-04-30
2018-04-30 11:30:00,24,16,8,2018-04-30
2018-04-30 11:45:00,20,7,13,2018-04-30
2018-04-30 12:00:00,32,21,11,2018-04-30
2018-04-30 12:15:00,31,16,15,2018-04-30
2018-04-30 12:30:00,22,7,15,2018-04-30
2018-04-30 12:45:00,26,16,10,2018-04-30
2018-04-30 13:00:00,34,19,15,2018-04-30
2018-04-30 13:15:00,24,12,12,2018-04-30
2018-04-30 13:30:00,27,16,11,2018-04-30
2018-04-30 13:45:00,25,11,14,2018-04-30
2018-04-30 14:00:00,19,12,7,2018-04-30
2018-04-30 14:15:00,21,16,5,2018-04-30
2018-04-30 14:30:00,15,8,7,2018-04-30
2018-04-30 14:45:00,16,9,7,2018-04-30
2018-04-30 15:00:00,21,10,11,2018-04-30
2018-04-30 15:15:00,25,16,9,2018-04-30
2018-04-30 15:30:00,28,11,17,2018-04-30
2018-04-30 15:45:00,43,31,12,2018-04-30
2018-04-30 16:00:00,24,17,7,2018-04-30
2018-04-30 16:15:00,30,17,13,2018-04-30
2018-04-30 16:30:00,37,27,10,2018-04-30
2018-04-30 16:45:00,36,30,6,2018-04-30
2018-04-30 17:00:00,52,39,13,2018-04-30
2018-04-30 17:15:00,50,36,14,2018-04-30
2018-04-30 17:30:00,45,29,16,2018-04-30
2018-04-30 17:45:00,41,21,20,2018-04-30
2018-04-30 18:00:00,45,30,15,2018-04-30
2018-04-30 18:15:00,37,26,11,2018-04-30
2018-04-30 18:30:00,30,19,11,2018-04-30
2018-04-30 18:45:00,28,19,9,2018-04-30
2018-04-30 19:00:00,17,12,5,2018-04-30
2018-04-30 19:15:00,22,17,5,2018-04-30
2018-04-30 19:30:00,14,7,7,2018-04-30
2018-04-30 19:45:00,16,14,2,2018-04-30
2018-04-30 20:00:00,13,8,5,2018-04-30
2018-04-30 20:15:00,11,8,3,2018-04-30
2018-04-30 20:30:00,15,10,5,2018-04-30
2018-04-30 20:45:00,8,4,4,2018-04-30
2018-04-30 21:00:00,11,6,5,2018-04-30
2018-04-30 21:15:00,7,5,2,2018-04-30
2018-04-30 21:30:00,3,1,2,2018-04-30
2018-04-30 21:45:00,14,10,4,2018-04-30
2018-04-30 22:00:00,11,9,2,2018-04-30
2018-04-30 22:15:00,4,3,1,2018-04-30
2018-04-30 22:30:00,1,1,0,2018-04-30
2018-04-30 22:45:00,3,1,2,2018-04-30
2018-04-30 23:00:00,3,2,1,2018-04-30
2018-04-30 23:15:00,1,1,0,2018-04-30
2018-04-30 23:30:00,0,0,0,2018-04-30
2018-04-30 23:45:00,1,0,1,2018-04-30
2018-01-05 00:00:00,1,1,0,2018-01-05
2018-01-05 00:15:00,1,1,0,2018-01-05
2018-01-05 00:30:00,1,1,0,2018-01-05
2018-01-05 00:45:00,2,0,2,2018-01-05
2018-01-05 01:00:00,0,0,0,2018-01-05
2018-01-05 01:15:00,4,4,0,2018-01-05
2018-01-05 01:30:00,0,0,0,2018-01-05
2018-01-05 01:45:00,0,0,0,2018-01-05
2018-01-05 02:00:00,0,0,0,2018-01-05
2018-01-05 02:15:00,1,0,1,2018-01-05
2018-01-05 02:30:00,0,0,0,2018-01-05
2018-01-05 02:45:00,4,4,0,2018-01-05
2018-01-05 03:00:00,0,0,0,2018-01-05
2018-01-05 03:15:00,0,0,0,2018-01-05
2018-01-05 03:30:00,2,1,1,2018-01-05
2018-01-05 03:45:00,1,0,1,2018-01-05
2018-01-05 04:00:00,0,0,0,2018-01-05
2018-01-05 04:15:00,2,0,2,2018-01-05
2018-01-05 04:30:00,0,0,0,2018-01-05
2018-01-05 04:45:00,0,0,0,2018-01-05
2018-01-05 05:00:00,0,0,0,2018-01-05
2018-01-05 05:15:00,0,0,0,2018-01-05
2018-01-05 05:30:00,0,0,0,2018-01-05
2018-01-05 05:45:00,3,0,3,2018-01-05
2018-01-05 06:00:00,1,0,1,2018-01-05
2018-01-05 06:15:00,11,3,8,2018-01-05
2018-01-05 06:30:00,1,1,0,2018-01-05
2018-01-05 06:45:00,3,1,2,2018-01-05
2018-01-05 07:00:00,1,0,1,2018-01-05
2018-01-05 07:15:00,8,0,8,2018-01-05
2018-01-05 07:30:00,18,2,16,2018-01-05
2018-01-05 07:45:00,14,2,12,2018-01-05
2018-01-05 08:00:00,19,2,17,2018-01-05
2018-01-05 08:15:00,21,2,19,2018-01-05
2018-01-05 08:30:00,8,3,5,2018-01-05
2018-01-05 08:45:00,29,1,28,2018-01-05
2018-01-05 09:00:00,10,4,6,2018-01-05
2018-01-05 09:15:00,10,5,5,2018-01-05
2018-01-05 09:30:00,20,2,18,2018-01-05
