time,Rhenusallee,Rhenusallee Ri. Beuel,Rhenusallee Ri. Oberkassel,days
2018-04-12 09:00:00,15,3,12,2018-04-12
2018-04-12 09:15:00,23,5,18,2018-04-12
2018-04-12 09:30:00,17,8,9,2018-04-12
2018-04-12 09:45:00,14,5,9,2018-04-12
2018-04-12 10:00:00,10,5,5,2018-04-12
2018-04-12 10:15:00,15,4,11,2018-04-12
2018-04-12 10:30:00,8,0,8,2018-04-12
2018-04-12 10:45:00,6,4,2,2018-04-12
2018-04-12 11:00:00,9,4,5,2018-04-12
2018-04-12 11:15:00,16,8,8,2018-04-12
2018-04-12 11:30:00,8,2,6,2018-04-12
2018-04-12 11:45:00,11,7,4,2018-04-12
2018-04-12 12:00:00,14,5,9,2018-04-12
2018-04-12 12:15:00,11,4,7,2018-04-12
2018-04-12 12:30:00,18,9,9,2018-04-12
2018-04-12 12:45:00,10,7,3,2018-04-12
2018-04-12 13:00:00,25,12,13,2018-04-12
2018-04-12 13:15:00,15,11,4,2018-04-12
2018-04-12 13:30:00,19,9,10,2018-04-12
2018-04-12 13:45:00,29,8,21,2018-04-12
2018-04-12 14:00:00,30,11,19,2018-04-12
2018-04-12 14:15:00,19,11,8,2018-04-12
2018-04-12 14:30:00,27,13,14,2018-04-12
2018-04-12 14:45:00,19,10,9,2018-04-12
2018-04-12 15:00:00,19,10,9,2018-04-12
2018-04-12 15:15:00,22,16,6,2018-04-12
2018-04-12 15:30:00,25,20,5,2018-04-12
2018-04-12 15:45:00,23,13,10,2018-04-12
2018-04-12 16:00:00,35,16,19,2018-04-12
2018-04-12 16:15:00,39,32,7,2018-04-12
2018-04-12 16:30:00,40,34,6,2018-04-12
2018-04-12 16:45:00,37,25,12,2018-04-12
2018-04-12 17:00:00,40,30,10,2018-04-12
2018-04-12 17:15:00,35,29,6,2018-04-12
2018-04-12 17:30:00,58,37,21,2018-04-12
2018-04-12 17:45:00,25,20,5,2018-04-12
2018-04-12 18:00:00,29,18,11,2018-04-12
2018-04-12 18:15:00,19,12,7,2018-04-12
2018-04-12 18:30:00,23,12,11,2018-04-12
2018-04-12 18:45:00,24,18,6,2018-04-12
2018-04-12 19:00:00,11,8,3,2018-04-12
2018-04-12 19:15:00,14,9,5,2018-04-12
2018-04-12 19:30:00,7,6,1,2018-04-12
2018-04-12 19:45:00,10,5,5,2018-04-12
2018-04-12 20:00:00,9,9,0,2018-04-12
2018-04-12 20:15:00,5,4,1,2018-04-12
2018-04-12 20:30:00,7,5,2,2018-04-12
2018-04-12 20:45:00,9,7,2,2018-04-12
2018-04-12 21:00:00,2,2,0,2018-04-12
2018-04-12 21:15:00,4,0,4,2018-04-12
2018-04-12 21:30:00,3,0,3,2018-04-12
2018-04-12 21:45:00,3,3,0,2018-04-12
2018-04-12 22:00:00,4,3,1,2018-04-12
2018-04-12 22:15:00,2,1,1,2018-04-12
2018-04-12 22:30:00,4,1,3,2018-04-12
2018-04-12 22:45:00,1,1,0,2018-04-12
2018-04-12 23:00:00,2,2,0,2018-04-12
2018-04-12 23:15:00,0,0,0,2018-04-12
2018-04-12 23:30:00,1,0,1,2018-04-12
2018-04-12 23:45:00,1,1,0,2018-04-12
2018-05-12 00:00:00,0,0,0,2018-05-12
2018-05-12 00:15:00,0,0,0,2018-05-12
2018-05-12 00:30:00,0,0,0,2018-05-12
2018-05-12 00:45:00,0,0,0,2018-05-12
2018-05-12 01:00:00,0,0,0,2018-05-12
2018-05-12 01:15:00,0,0,0,2018-05-12
2018-05-12 01:30:00,0,0,0,2018-05-12
2018-05-12 01:45:00,1,0,1,2018-05-12
2018-05-12 02:00:00,0,0,0,2018-05-12
2018-05-12 02:15:00,1,0,1,2018-05-12
2018-05-12 02:30:00,0,0,0,2018-05-12
2018-05-12 02:45:00,1,1,0,2018-05-12
2018-05-12 03:00:00,0,0,0,2018-05-12
2018-05-12 03:15:00,0,0,0,2018-05-12
2018-05-12 03:30:00,0,0,0,2018-05-12
2018-05-12 03:45:00,0,0,0,2018-05-12
2018-05-12 04:00:00,0,0,0,2018-05-12
2018-05-12 04:15:00,0,0,0,2018-05-12
2018-05-12 04:30:00,0,0,0,2018-05-12
2018-05-12 04:45:00,0,0,0,2018-05-12
2018-05-12 05:00:00,0,0,0,2018-05-12
2018-05-12 05:15:00,0,0,0,2018-05-12
2018-05-12 05:30:00,2,0,2,2018-05-12
2018-05-12 05:45:00,3,0,3,2018-05-12
2018-05-12 06:00:00,2,1,1,2018-05-12
2018-05-12 06:15:00,6,2,4,2018-05-12
2018-05-12 06:30:00,5,1,4,2018-05-12
2018-05-12 06:45:00,10,4,6,2018-05-12
2018-05-12 07:00:00,17,4,13,2018-05-12
2018-05-12 07:15:00,33,6,27,2018-05-12
2018-05-12 07:30:00,41,16,25,2018-05-12
2018-05-12 07:45:00,43,11,32,2018-05-12
2018-05-12 08:00:00,52,9,43,2018-05-12
2018-05-12 08:15:00,41,8,33,2018-05-12
2018-05-12 08:30:00,42,7,35,2018-05-12
2018-05-12 08:45:00,49,7,42,2018-05-12
2018-05-12 09:00:00,27,8,19,2018-05-12
2018-05-12 09:15:00,25,8,17,2018-05-12
2018-05-12 09:30:00,21,7,14,2018-05-12
2018-05-12 09:45:00,13,6,7,2018-05-12
2018-05-12 10:00:00,10,3,7,2018-05-12
2018-05-12 10:15:00,14,5,9,2018-05-12
2018-05-12 10:30:00,10,1,9,2018-05-12
2018-05-12 10:45:00,8,3,5,2018-05-12
2018-05-12 11:00:00,6,4,2,2018-05-12
2018-05-12 11:15:00,7,4,3,2018-05-12
2018-05-12 11:30:00,8,5,3,2018-05-12
2018-05-12 11:45:00,8,5,3,2018-05-12
2018-05-12 12:00:00,5,4,1,2018-05-12
2018-05-12 12:15:00,12,6,6,2018-05-12
2018-05-12 12:30:00,8,3,5,2018-05-12
2018-05-12 12:45:00,12,7,5,2018-05-12
2018-05-12 13:00:00,15,10,5,2018-05-12
2018-05-12 13:15:00,21,12,9,2018-05-12
2018-05-12 13:30:00,16,10,6,2018-05-12
2018-05-12 13:45:00,8,5,3,2018-05-12
2018-05-12 14:00:00,19,14,5,2018-05-12
2018-05-12 14:15:00,20,10,10,2018-05-12
2018-05-12 14:30:00,10,10,0,2018-05-12
2018-05-12 14:45:00,17,11,6,2018-05-12
2018-05-12 15:00:00,19,10,9,2018-05-12
2018-05-12 15:15:00,20,17,3,2018-05-12
2018-05-12 15:30:00,23,15,8,2018-05-12
2018-05-12 15:45:00,19,16,3,2018-05-12
2018-05-12 16:00:00,12,10,2,2018-05-12
2018-05-12 16:15:00,33,20,13,2018-05-12
2018-05-12 16:30:00,36,22,14,2018-05-12
2018-05-12 16:45:00,29,23,6,2018-05-12
2018-05-12 17:00:00,31,19,12,2018-05-12
2018-05-12 17:15:00,32,27,5,2018-05-12
2018-05-12 17:30:00,32,23,9,2018-05-12
2018-05-12 17:45:00,30,25,5,2018-05-12
2018-05-12 18:00:00,16,9,7,2018-05-12
2018-05-12 18:15:00,20,14,6,2018-05-12
2018-05-12 18:30:00,22,17,5,2018-05-12
2018-05-12 18:45:00,14,8,6,2018-05-12
2018-05-12 19:00:00,11,8,3,2018-05-12
2018-05-12 19:15:00,5,2,3,2018-05-12
2018-05-12 19:30:00,18,13,5,2018-05-12
2018-05-12 19:45:00,8,4,4,2018-05-12
2018-05-12 20:00:00,10,6,4,2018-05-12
2018-05-12 20:15:00,0,0,0,2018-05-12
2018-05-12 20:30:00,8,2,6,2018-05-12
2018-05-12 20:45:00,4,2,2,2018-05-12
2018-05-12 21:00:00,2,1,1,2018-05-12
2018-05-12 21:15:00,4,3,1,2018-05-12
2018-05-12 21:30:00,5,3,2,2018-05-12
2018-05-12 21:45:00,3,2,1,2018-05-12
2018-05-12 22:00:00,2,1,1,2018-05-12
2018-05-12 22:15:00,6,1,5,2018-05-12
2018-05-12 22:30:00,0,0,0,2018-05-12
2018-05-12 22:45:00,0,0,0,2018-05-12
2018-05-12 23:00:00,0,0,0,2018-05-12
2018-05-12 23:15:00,2,2,0,2018-05-12
2018-05-12 23:30:00,0,0,0,2018-05-12
2018-05-12 23:45:00,0,0,0,2018-05-12
2018-06-12 00:00:00,1,0,1,2018-06-12
2018-06-12 00:15:00,0,0,0,2018-06-12
2018-06-12 00:30:00,0,0,0,2018-06-12
2018-06-12 00:45:00,0,0,0,2018-06-12
2018-06-12 01:00:00,0,0,0,2018-06-12
2018-06-12 01:15:00,0,0,0,2018-06-12
2018-06-12 01:30:00,0,0,0,2018-06-12
2018-06-12 01:45:00,0,0,0,2018-06-12
2018-06-12 02:00:00,0,0,0,2018-06-12
2018-06-12 02:15:00,0,0,0,2018-06-12
2018-06-12 02:30:00,1,1,0,2018-06-12
2018-06-12 02:45:00,0,0,0,2018-06-12
2018-06-12 03:00:00,0,0,0,2018-06-12
2018-06-12 03:15:00,0,0,0,2018-06-12
2018-06-12 03:30:00,0,0,0,2018-06-12
2018-06-12 03:45:00,0,0,0,2018-06-12
2018-06-12 04:00:00,0,0,0,2018-06-12
2018-06-12 04:15:00,0,0,0,2018-06-12
2018-06-12 04:30:00,0,0,0,2018-06-12
2018-06-12 04:45:00,0,0,0,2018-06-12
2018-06-12 05:00:00,0,0,0,2018-06-12
2018-06-12 05:15:00,0,0,0,2018-06-12
2018-06-12 05:30:00,1,0,1,2018-06-12
2018-06-12 05:45:00,4,1,3,2018-06-12
2018-06-12 06:00:00,4,2,2,2018-06-12
2018-06-12 06:15:00,6,3,3,2018-06-12
2018-06-12 06:30:00,11,3,8,2018-06-12
2018-06-12 06:45:00,10,5,5,2018-06-12
2018-06-12 07:00:00,12,2,10,2018-06-12
2018-06-12 07:15:00,37,10,27,2018-06-12
2018-06-12 07:30:00,30,14,16,2018-06-12
2018-06-12 07:45:00,39,9,30,2018-06-12
2018-06-12 08:00:00,43,7,36,2018-06-12
2018-06-12 08:15:00,49,10,39,2018-06-12
2018-06-12 08:30:00,40,6,34,2018-06-12
2018-06-12 08:45:00,31,5,26,2018-06-12
2018-06-12 09:00:00,28,8,20,2018-06-12
2018-06-12 09:15:00,19,8,11,2018-06-12
2018-06-12 09:30:00,15,5,10,2018-06-12
2018-06-12 09:45:00,6,4,2,2018-06-12
2018-06-12 10:00:00,6,1,5,2018-06-12
2018-06-12 10:15:00,7,3,4,2018-06-12
2018-06-12 10:30:00,8,5,3,2018-06-12
2018-06-12 10:45:00,6,3,3,2018-06-12
2018-06-12 11:00:00,8,5,3,2018-06-12
2018-06-12 11:15:00,10,6,4,2018-06-12
2018-06-12 11:30:00,5,2,3,2018-06-12
2018-06-12 11:45:00,7,5,2,2018-06-12
2018-06-12 12:00:00,5,2,3,2018-06-12
2018-06-12 12:15:00,11,8,3,2018-06-12
2018-06-12 12:30:00,18,9,9,2018-06-12
2018-06-12 12:45:00,14,6,8,2018-06-12
2018-06-12 13:00:00,9,6,3,2018-06-12
2018-06-12 13:15:00,10,4,6,2018-06-12
2018-06-12 13:30:00,10,5,5,2018-06-12
2018-06-12 13:45:00,19,13,6,2018-06-12
2018-06-12 14:00:00,10,3,7,2018-06-12
2018-06-12 14:15:00,14,6,8,2018-06-12
2018-06-12 14:30:00,21,10,11,2018-06-12
2018-06-12 14:45:00,13,9,4,2018-06-12
2018-06-12 15:00:00,9,5,4,2018-06-12
2018-06-12 15:15:00,17,10,7,2018-06-12
2018-06-12 15:30:00,17,15,2,2018-06-12
2018-06-12 15:45:00,22,14,8,2018-06-12
2018-06-12 16:00:00,22,15,7,2018-06-12
2018-06-12 16:15:00,34,25,9,2018-06-12
2018-06-12 16:30:00,30,24,6,2018-06-12
2018-06-12 16:45:00,32,25,7,2018-06-12
2018-06-12 17:00:00,39,28,11,2018-06-12
2018-06-12 17:15:00,36,28,8,2018-06-12
2018-06-12 17:30:00,31,27,4,2018-06-12
2018-06-12 17:45:00,25,20,5,2018-06-12
2018-06-12 18:00:00,14,10,4,2018-06-12
2018-06-12 18:15:00,26,23,3,2018-06-12
2018-06-12 18:30:00,19,11,8,2018-06-12
2018-06-12 18:45:00,18,13,5,2018-06-12
2018-06-12 19:00:00,8,3,5,2018-06-12
2018-06-12 19:15:00,11,7,4,2018-06-12
2018-06-12 19:30:00,9,5,4,2018-06-12
2018-06-12 19:45:00,7,4,3,2018-06-12
2018-06-12 20:00:00,8,6,2,2018-06-12
2018-06-12 20:15:00,3,3,0,2018-06-12
2018-06-12 20:30:00,3,1,2,2018-06-12
2018-06-12 20:45:00,2,1,1,2018-06-12
2018-06-12 21:00:00,5,1,4,2018-06-12
2018-06-12 21:15:00,4,1,3,2018-06-12
2018-06-12 21:30:00,4,2,2,2018-06-12
2018-06-12 21:45:00,1,1,0,2018-06-12
2018-06-12 22:00:00,2,0,2,2018-06-12
2018-06-12 22:15:00,6,6,0,2018-06-12
2018-06-12 22:30:00,5,4,1,2018-06-12
2018-06-12 22:45:00,1,0,1,2018-06-12
2018-06-12 23:00:00,0,0,0,2018-06-12
2018-06-12 23:15:00,2,2,0,2018-06-12
2018-06-12 23:30:00,1,0,1,2018-06-12
2018-06-12 23:45:00,0,0,0,2018-06-12
2018-07-12 00:00:00,0,0,0,2018-07-12
2018-07-12 00:15:00,0,0,0,2018-07-12
2018-07-12 00:30:00,0,0,0,2018-07-12
2018-07-12 00:45:00,1,0,1,2018-07-12
2018-07-12 01:00:00,0,0,0,2018-07-12
2018-07-12 01:15:00,0,0,0,2018-07-12
2018-07-12 01:30:00,0,0,0,2018-07-12
2018-07-12 01:45:00,0,0,0,2018-07-12
2018-07-12 02:00:00,0,0,0,2018-07-12
2018-07-12 02:15:00,0,0,0,2018-07-12
2018-07-12 02:30:00,0,0,0,2018-07-12
2018-07-12 02:45:00,0,0,0,2018-07-12
2018-07-12 03:00:00,0,0,0,2018-07-12
2018-07-12 03:15:00,0,0,0,2018-07-12
2018-07-12 03:30:00,0,0,0,2018-07-12
2018-07-12 03:45:00,0,0,0,2018-07-12
2018-07-12 04:00:00,0,0,0,2018-07-12
2018-07-12 04:15:00,0,0,0,2018-07-12
2018-07-12 04:30:00,0,0,0,2018-07-12
2018-07-12 04:45:00,0,0,0,2018-07-12
2018-07-12 05:00:00,0,0,0,2018-07-12
2018-07-12 05:15:00,0,0,0,2018-07-12
2018-07-12 05:30:00,0,0,0,2018-07-12
2018-07-12 05:45:00,3,0,3,2018-07-12
2018-07-12 06:00:00,3,1,2,2018-07-12
2018-07-12 06:15:00,8,2,6,2018-07-12
2018-07-12 06:30:00,4,1,3,2018-07-12
2018-07-12 06:45:00,7,5,2,2018-07-12
2018-07-12 07:00:00,8,1,7,2018-07-12
2018-07-12 07:15:00,19,5,14,2018-07-12
2018-07-12 07:30:00,25,13,12,2018-07-12
2018-07-12 07:45:00,29,2,27,2018-07-12
2018-07-12 08:00:00,27,7,20,2018-07-12
2018-07-12 08:15:00,25,6,19,2018-07-12
2018-07-12 08:30:00,31,6,25,2018-07-12
2018-07-12 08:45:00,25,5,20,2018-07-12
2018-07-12 09:00:00,16,4,12,2018-07-12
2018-07-12 09:15:00,14,6,8,2018-07-12
2018-07-12 09:30:00,18,4,14,2018-07-12
2018-07-12 09:45:00,17,9,8,2018-07-12
2018-07-12 10:00:00,5,4,1,2018-07-12
2018-07-12 10:15:00,6,3,3,2018-07-12
2018-07-12 10:30:00,6,3,3,2018-07-12
2018-07-12 10:45:00,11,5,6,2018-07-12
2018-07-12 11:00:00,11,7,4,2018-07-12
2018-07-12 11:15:00,12,6,6,2018-07-12
2018-07-12 11:30:00,8,2,6,2018-07-12
2018-07-12 11:45:00,8,4,4,2018-07-12
2018-07-12 12:00:00,15,7,8,2018-07-12
2018-07-12 12:15:00,11,7,4,2018-07-12
2018-07-12 12:30:00,14,9,5,2018-07-12
2018-07-12 12:45:00,12,7,5,2018-07-12
2018-07-12 13:00:00,9,6,3,2018-07-12
2018-07-12 13:15:00,15,9,6,2018-07-12
2018-07-12 13:30:00,15,6,9,2018-07-12
2018-07-12 13:45:00,10,6,4,2018-07-12
2018-07-12 14:00:00,9,4,5,2018-07-12
2018-07-12 14:15:00,11,6,5,2018-07-12
2018-07-12 14:30:00,11,9,2,2018-07-12
2018-07-12 14:45:00,18,14,4,2018-07-12
2018-07-12 15:00:00,15,12,3,2018-07-12
2018-07-12 15:15:00,20,15,5,2018-07-12
2018-07-12 15:30:00,19,11,8,2018-07-12
2018-07-12 15:45:00,25,13,12,2018-07-12
2018-07-12 16:00:00,16,11,5,2018-07-12
2018-07-12 16:15:00,22,19,3,2018-07-12
2018-07-12 16:30:00,21,12,9,2018-07-12
2018-07-12 16:45:00,15,12,3,2018-07-12
2018-07-12 17:00:00,14,6,8,2018-07-12
2018-07-12 17:15:00,16,13,3,2018-07-12
2018-07-12 17:30:00,15,10,5,2018-07-12
2018-07-12 17:45:00,11,7,4,2018-07-12
2018-07-12 18:00:00,5,3,2,2018-07-12
2018-07-12 18:15:00,12,8,4,2018-07-12
2018-07-12 18:30:00,7,7,0,2018-07-12
2018-07-12 18:45:00,3,3,0,2018-07-12
2018-07-12 19:00:00,2,1,1,2018-07-12
2018-07-12 19:15:00,6,4,2,2018-07-12
2018-07-12 19:30:00,8,5,3,2018-07-12
2018-07-12 19:45:00,0,0,0,2018-07-12
2018-07-12 20:00:00,2,2,0,2018-07-12
2018-07-12 20:15:00,5,2,3,2018-07-12
2018-07-12 20:30:00,0,0,0,2018-07-12
2018-07-12 20:45:00,2,0,2,2018-07-12
2018-07-12 21:00:00,0,0,0,2018-07-12
2018-07-12 21:15:00,2,1,1,2018-07-12
2018-07-12 21:30:00,3,0,3,2018-07-12
2018-07-12 21:45:00,0,0,0,2018-07-12
2018-07-12 22:00:00,3,1,2,2018-07-12
2018-07-12 22:15:00,2,2,0,2018-07-12
2018-07-12 22:30:00,0,0,0,2018-07-12
2018-07-12 22:45:00,0,0,0,2018-07-12
2018-07-12 23:00:00,0,0,0,2018-07-12
2018-07-12 23:15:00,3,2,1,2018-07-12
2018-07-12 23:30:00,3,2,1,2018-07-12
2018-07-12 23:45:00,1,1,0,2018-07-12
2018-08-12 00:00:00,2,0,2,2018-08-12
2018-08-12 00:15:00,2,1,1,2018-08-12
2018-08-12 00:30:00,0,0,0,2018-08-12
2018-08-12 00:45:00,0,0,0,2018-08-12
2018-08-12 01:00:00,4,2,2,2018-08-12
2018-08-12 01:15:00,1,1,0,2018-08-12
2018-08-12 01:30:00,1,0,1,2018-08-12
2018-08-12 01:45:00,0,0,0,2018-08-12
2018-08-12 02:00:00,0,0,0,2018-08-12
2018-08-12 02:15:00,1,0,1,2018-08-12
2018-08-12 02:30:00,0,0,0,2018-08-12
2018-08-12 02:45:00,1,1,0,2018-08-12
2018-08-12 03:00:00,0,0,0,2018-08-12
2018-08-12 03:15:00,0,0,0,2018-08-12
2018-08-12 03:30:00,1,1,0,2018-08-12
2018-08-12 03:45:00,0,0,0,2018-08-12
2018-08-12 04:00:00,0,0,0,2018-08-12
2018-08-12 04:15:00,0,0,0,2018-08-12
2018-08-12 04:30:00,0,0,0,2018-08-12
2018-08-12 04:45:00,1,1,0,2018-08-12
2018-08-12 05:00:00,0,0,0,2018-08-12
2018-08-12 05:15:00,0,0,0,2018-08-12
2018-08-12 05:30:00,0,0,0,2018-08-12
2018-08-12 05:45:00,0,0,0,2018-08-12
2018-08-12 06:00:00,1,0,1,2018-08-12
2018-08-12 06:15:00,1,1,0,2018-08-12
2018-08-12 06:30:00,0,0,0,2018-08-12
2018-08-12 06:45:00,0,0,0,2018-08-12
2018-08-12 07:00:00,2,1,1,2018-08-12
2018-08-12 07:15:00,0,0,0,2018-08-12
2018-08-12 07:30:00,2,0,2,2018-08-12
2018-08-12 07:45:00,1,1,0,2018-08-12
2018-08-12 08:00:00,3,0,3,2018-08-12
2018-08-12 08:15:00,5,0,5,2018-08-12
2018-08-12 08:30:00,4,2,2,2018-08-12
2018-08-12 08:45:00,4,3,1,2018-08-12
2018-08-12 09:00:00,7,6,1,2018-08-12
2018-08-12 09:15:00,3,2,1,2018-08-12
2018-08-12 09:30:00,5,3,2,2018-08-12
2018-08-12 09:45:00,3,2,1,2018-08-12
2018-08-12 10:00:00,4,2,2,2018-08-12
2018-08-12 10:15:00,5,1,4,2018-08-12
2018-08-12 10:30:00,10,6,4,2018-08-12
2018-08-12 10:45:00,3,3,0,2018-08-12
2018-08-12 11:00:00,6,5,1,2018-08-12
2018-08-12 11:15:00,7,5,2,2018-08-12
2018-08-12 11:30:00,4,2,2,2018-08-12
2018-08-12 11:45:00,9,8,1,2018-08-12
2018-08-12 12:00:00,7,3,4,2018-08-12
2018-08-12 12:15:00,5,2,3,2018-08-12
2018-08-12 12:30:00,5,3,2,2018-08-12
2018-08-12 12:45:00,10,5,5,2018-08-12
2018-08-12 13:00:00,3,2,1,2018-08-12
2018-08-12 13:15:00,5,4,1,2018-08-12
2018-08-12 13:30:00,13,7,6,2018-08-12
2018-08-12 13:45:00,5,2,3,2018-08-12
2018-08-12 14:00:00,13,7,6,2018-08-12
2018-08-12 14:15:00,7,5,2,2018-08-12
2018-08-12 14:30:00,11,8,3,2018-08-12
2018-08-12 14:45:00,6,3,3,2018-08-12
2018-08-12 15:00:00,15,7,8,2018-08-12
2018-08-12 15:15:00,9,3,6,2018-08-12
2018-08-12 15:30:00,5,3,2,2018-08-12
2018-08-12 15:45:00,7,2,5,2018-08-12
2018-08-12 16:00:00,10,4,6,2018-08-12
2018-08-12 16:15:00,12,5,7,2018-08-12
2018-08-12 16:30:00,9,2,7,2018-08-12
2018-08-12 16:45:00,6,3,3,2018-08-12
2018-08-12 17:00:00,12,6,6,2018-08-12
2018-08-12 17:15:00,6,5,1,2018-08-12
2018-08-12 17:30:00,7,5,2,2018-08-12
2018-08-12 17:45:00,4,1,3,2018-08-12
2018-08-12 18:00:00,6,5,1,2018-08-12
2018-08-12 18:15:00,3,0,3,2018-08-12
2018-08-12 18:30:00,4,3,1,2018-08-12
2018-08-12 18:45:00,1,1,0,2018-08-12
2018-08-12 19:00:00,4,2,2,2018-08-12
2018-08-12 19:15:00,5,3,2,2018-08-12
2018-08-12 19:30:00,2,2,0,2018-08-12
2018-08-12 19:45:00,1,1,0,2018-08-12
2018-08-12 20:00:00,0,0,0,2018-08-12
2018-08-12 20:15:00,0,0,0,2018-08-12
2018-08-12 20:30:00,0,0,0,2018-08-12
2018-08-12 20:45:00,2,1,1,2018-08-12
2018-08-12 21:00:00,0,0,0,2018-08-12
2018-08-12 21:15:00,2,0,2,2018-08-12
2018-08-12 21:30:00,0,0,0,2018-08-12
2018-08-12 21:45:00,0,0,0,2018-08-12
2018-08-12 22:00:00,0,0,0,2018-08-12
2018-08-12 22:15:00,0,0,0,2018-08-12
2018-08-12 22:30:00,1,0,1,2018-08-12
2018-08-12 22:45:00,0,0,0,2018-08-12
2018-08-12 23:00:00,0,0,0,2018-08-12
2018-08-12 23:15:00,0,0,0,2018-08-12
2018-08-12 23:30:00,1,1,0,2018-08-12
2018-08-12 23:45:00,0,0,0,2018-08-12
2018-09-12 00:00:00,3,1,2,2018-09-12
2018-09-12 00:15:00,0,0,0,2018-09-12
2018-09-12 00:30:00,2,2,0,2018-09-12
2018-09-12 00:45:00,0,0,0,2018-09-12
2018-09-12 01:00:00,0,0,0,2018-09-12
2018-09-12 01:15:00,1,0,1,2018-09-12
2018-09-12 01:30:00,0,0,0,2018-09-12
2018-09-12 01:45:00,0,0,0,2018-09-12
2018-09-12 02:00:00,0,0,0,2018-09-12
2018-09-12 02:15:00,3,0,3,2018-09-12
2018-09-12 02:30:00,0,0,0,2018-09-12
2018-09-12 02:45:00,1,0,1,2018-09-12
2018-09-12 03:00:00,0,0,0,2018-09-12
2018-09-12 03:15:00,0,0,0,2018-09-12
2018-09-12 03:30:00,1,1,0,2018-09-12
2018-09-12 03:45:00,0,0,0,2018-09-12
2018-09-12 04:00:00,0,0,0,2018-09-12
2018-09-12 04:15:00,0,0,0,2018-09-12
2018-09-12 04:30:00,0,0,0,2018-09-12
2018-09-12 04:45:00,0,0,0,2018-09-12
2018-09-12 05:00:00,0,0,0,2018-09-12
2018-09-12 05:15:00,0,0,0,2018-09-12
2018-09-12 05:30:00,1,0,1,2018-09-12
2018-09-12 05:45:00,0,0,0,2018-09-12
2018-09-12 06:00:00,1,0,1,2018-09-12
2018-09-12 06:15:00,0,0,0,2018-09-12
2018-09-12 06:30:00,0,0,0,2018-09-12
2018-09-12 06:45:00,1,1,0,2018-09-12
2018-09-12 07:00:00,2,1,1,2018-09-12
2018-09-12 07:15:00,0,0,0,2018-09-12
2018-09-12 07:30:00,2,1,1,2018-09-12
2018-09-12 07:45:00,0,0,0,2018-09-12
2018-09-12 08:00:00,0,0,0,2018-09-12
2018-09-12 08:15:00,4,0,4,2018-09-12
2018-09-12 08:30:00,2,1,1,2018-09-12
2018-09-12 08:45:00,5,4,1,2018-09-12
2018-09-12 09:00:00,2,2,0,2018-09-12
2018-09-12 09:15:00,4,0,4,2018-09-12
2018-09-12 09:30:00,6,2,4,2018-09-12
2018-09-12 09:45:00,2,2,0,2018-09-12
2018-09-12 10:00:00,1,1,0,2018-09-12
2018-09-12 10:15:00,11,6,5,2018-09-12
2018-09-12 10:30:00,6,3,3,2018-09-12
2018-09-12 10:45:00,6,2,4,2018-09-12
2018-09-12 11:00:00,12,4,8,2018-09-12
2018-09-12 11:15:00,7,4,3,2018-09-12
2018-09-12 11:30:00,13,5,8,2018-09-12
2018-09-12 11:45:00,5,4,1,2018-09-12
2018-09-12 12:00:00,6,1,5,2018-09-12
2018-09-12 12:15:00,4,4,0,2018-09-12
2018-09-12 12:30:00,6,3,3,2018-09-12
2018-09-12 12:45:00,7,0,7,2018-09-12
2018-09-12 13:00:00,6,1,5,2018-09-12
2018-09-12 13:15:00,5,3,2,2018-09-12
2018-09-12 13:30:00,8,4,4,2018-09-12
2018-09-12 13:45:00,11,5,6,2018-09-12
2018-09-12 14:00:00,10,1,9,2018-09-12
2018-09-12 14:15:00,14,5,9,2018-09-12
2018-09-12 14:30:00,11,5,6,2018-09-12
2018-09-12 14:45:00,3,3,0,2018-09-12
2018-09-12 15:00:00,2,0,2,2018-09-12
2018-09-12 15:15:00,1,1,0,2018-09-12
2018-09-12 15:30:00,7,1,6,2018-09-12
2018-09-12 15:45:00,10,6,4,2018-09-12
2018-09-12 16:00:00,11,4,7,2018-09-12
2018-09-12 16:15:00,16,12,4,2018-09-12
2018-09-12 16:30:00,6,5,1,2018-09-12
2018-09-12 16:45:00,14,8,6,2018-09-12
2018-09-12 17:00:00,5,3,2,2018-09-12
2018-09-12 17:15:00,9,7,2,2018-09-12
2018-09-12 17:30:00,6,2,4,2018-09-12
2018-09-12 17:45:00,4,2,2,2018-09-12
2018-09-12 18:00:00,2,2,0,2018-09-12
2018-09-12 18:15:00,0,0,0,2018-09-12
2018-09-12 18:30:00,5,2,3,2018-09-12
2018-09-12 18:45:00,1,0,1,2018-09-12
2018-09-12 19:00:00,1,1,0,2018-09-12
2018-09-12 19:15:00,3,2,1,2018-09-12
2018-09-12 19:30:00,2,1,1,2018-09-12
2018-09-12 19:45:00,1,1,0,2018-09-12
2018-09-12 20:00:00,1,1,0,2018-09-12
2018-09-12 20:15:00,0,0,0,2018-09-12
2018-09-12 20:30:00,0,0,0,2018-09-12
2018-09-12 20:45:00,0,0,0,2018-09-12
2018-09-12 21:00:00,0,0,0,2018-09-12
2018-09-12 21:15:00,1,1,0,2018-09-12
2018-09-12 21:30:00,0,0,0,2018-09-12
2018-09-12 21:45:00,1,1,0,2018-09-12
2018-09-12 22:00:00,2,0,2,2018-09-12
2018-09-12 22:15:00,0,0,0,2018-09-12
2018-09-12 22:30:00,1,1,0,2018-09-12
2018-09-12 22:45:00,0,0,0,2018-09-12
