time,Kennedybruecke (Nord) Ri. Innenstadt,Kennedybruecke (Nord) Ri. Beuel,days
2018-11-19 03:00:00,0,0,2018-11-19
2018-11-19 03:15:00,0,0,2018-11-19
2018-11-19 03:30:00,1,0,2018-11-19
2018-11-19 03:45:00,1,0,2018-11-19
2018-11-19 04:00:00,2,0,2018-11-19
2018-11-19 04:15:00,0,0,2018-11-19
2018-11-19 04:30:00,1,0,2018-11-19
2018-11-19 04:45:00,4,0,2018-11-19
2018-11-19 05:00:00,4,0,2018-11-19
2018-11-19 05:15:00,1,1,2018-11-19
2018-11-19 05:30:00,5,0,2018-11-19
2018-11-19 05:45:00,13,1,2018-11-19
2018-11-19 06:00:00,13,0,2018-11-19
2018-11-19 06:15:00,18,1,2018-11-19
2018-11-19 06:30:00,44,0,2018-11-19
2018-11-19 06:45:00,33,1,2018-11-19
2018-11-19 07:00:00,44,0,2018-11-19
2018-11-19 07:15:00,72,2,2018-11-19
2018-11-19 07:30:00,109,1,2018-11-19
2018-11-19 07:45:00,103,0,2018-11-19
2018-11-19 08:00:00,94,1,2018-11-19
2018-11-19 08:15:00,70,0,2018-11-19
2018-11-19 08:30:00,81,2,2018-11-19
2018-11-19 08:45:00,86,1,2018-11-19
2018-11-19 09:00:00,39,0,2018-11-19
2018-11-19 09:15:00,37,0,2018-11-19
2018-11-19 09:30:00,39,3,2018-11-19
2018-11-19 09:45:00,39,3,2018-11-19
2018-11-19 10:00:00,26,1,2018-11-19
2018-11-19 10:15:00,30,0,2018-11-19
2018-11-19 10:30:00,14,0,2018-11-19
2018-11-19 10:45:00,21,2,2018-11-19
2018-11-19 11:00:00,18,1,2018-11-19
2018-11-19 11:15:00,16,0,2018-11-19
2018-11-19 11:30:00,13,0,2018-11-19
2018-11-19 11:45:00,27,11,2018-11-19
2018-11-19 12:00:00,15,8,2018-11-19
2018-11-19 12:15:00,18,7,2018-11-19
2018-11-19 12:30:00,23,7,2018-11-19
2018-11-19 12:45:00,13,8,2018-11-19
2018-11-19 13:00:00,20,5,2018-11-19
2018-11-19 13:15:00,18,9,2018-11-19
2018-11-19 13:30:00,15,7,2018-11-19
2018-11-19 13:45:00,23,11,2018-11-19
2018-11-19 14:00:00,19,8,2018-11-19
2018-11-19 14:15:00,38,14,2018-11-19
2018-11-19 14:30:00,18,9,2018-11-19
2018-11-19 14:45:00,20,10,2018-11-19
2018-11-19 15:00:00,14,10,2018-11-19
2018-11-19 15:15:00,21,2,2018-11-19
2018-11-19 15:30:00,28,9,2018-11-19
2018-11-19 15:45:00,33,18,2018-11-19
2018-11-19 16:00:00,38,18,2018-11-19
2018-11-19 16:15:00,39,16,2018-11-19
2018-11-19 16:30:00,35,11,2018-11-19
2018-11-19 16:45:00,39,14,2018-11-19
2018-11-19 17:00:00,39,10,2018-11-19
2018-11-19 17:15:00,27,15,2018-11-19
2018-11-19 17:30:00,29,15,2018-11-19
2018-11-19 17:45:00,46,14,2018-11-19
2018-11-19 18:00:00,33,18,2018-11-19
2018-11-19 18:15:00,31,17,2018-11-19
2018-11-19 18:30:00,23,7,2018-11-19
2018-11-19 18:45:00,44,12,2018-11-19
2018-11-19 19:00:00,18,6,2018-11-19
2018-11-19 19:15:00,28,4,2018-11-19
2018-11-19 19:30:00,30,5,2018-11-19
2018-11-19 19:45:00,21,4,2018-11-19
2018-11-19 20:00:00,19,9,2018-11-19
2018-11-19 20:15:00,20,9,2018-11-19
2018-11-19 20:30:00,15,6,2018-11-19
2018-11-19 20:45:00,11,3,2018-11-19
2018-11-19 21:00:00,11,4,2018-11-19
2018-11-19 21:15:00,11,3,2018-11-19
2018-11-19 21:30:00,13,7,2018-11-19
2018-11-19 21:45:00,8,6,2018-11-19
2018-11-19 22:00:00,8,3,2018-11-19
2018-11-19 22:15:00,7,7,2018-11-19
2018-11-19 22:30:00,4,2,2018-11-19
2018-11-19 22:45:00,8,0,2018-11-19
2018-11-19 23:00:00,1,1,2018-11-19
2018-11-19 23:15:00,3,2,2018-11-19
2018-11-19 23:30:00,4,2,2018-11-19
2018-11-19 23:45:00,2,1,2018-11-19
2018-11-20 00:00:00,1,1,2018-11-20
2018-11-20 00:15:00,3,0,2018-11-20
2018-11-20 00:30:00,2,0,2018-11-20
2018-11-20 00:45:00,0,1,2018-11-20
2018-11-20 01:00:00,0,0,2018-11-20
2018-11-20 01:15:00,0,1,2018-11-20
2018-11-20 01:30:00,1,1,2018-11-20
2018-11-20 01:45:00,0,0,2018-11-20
2018-11-20 02:00:00,1,1,2018-11-20
2018-11-20 02:15:00,0,1,2018-11-20
2018-11-20 02:30:00,0,0,2018-11-20
2018-11-20 02:45:00,0,0,2018-11-20
2018-11-20 03:00:00,0,0,2018-11-20
2018-11-20 03:15:00,1,0,2018-11-20
2018-11-20 03:30:00,0,0,2018-11-20
2018-11-20 03:45:00,1,0,2018-11-20
2018-11-20 04:00:00,0,0,2018-11-20
2018-11-20 04:15:00,1,0,2018-11-20
2018-11-20 04:30:00,1,0,2018-11-20
2018-11-20 04:45:00,2,0,2018-11-20
2018-11-20 05:00:00,2,0,2018-11-20
2018-11-20 05:15:00,3,0,2018-11-20
2018-11-20 05:30:00,4,1,2018-11-20
2018-11-20 05:45:00,14,5,2018-11-20
2018-11-20 06:00:00,15,1,2018-11-20
2018-11-20 06:15:00,16,4,2018-11-20
2018-11-20 06:30:00,29,4,2018-11-20
2018-11-20 06:45:00,44,4,2018-11-20
2018-11-20 07:00:00,43,3,2018-11-20
2018-11-20 07:15:00,70,10,2018-11-20
2018-11-20 07:30:00,94,24,2018-11-20
2018-11-20 07:45:00,96,19,2018-11-20
2018-11-20 08:00:00,74,9,2018-11-20
2018-11-20 08:15:00,76,19,2018-11-20
2018-11-20 08:30:00,68,19,2018-11-20
2018-11-20 08:45:00,71,7,2018-11-20
2018-11-20 09:00:00,54,9,2018-11-20
2018-11-20 09:15:00,33,4,2018-11-20
2018-11-20 09:30:00,36,6,2018-11-20
2018-11-20 09:45:00,47,8,2018-11-20
2018-11-20 10:00:00,27,7,2018-11-20
2018-11-20 10:15:00,21,3,2018-11-20
2018-11-20 10:30:00,18,7,2018-11-20
2018-11-20 10:45:00,22,2,2018-11-20
2018-11-20 11:00:00,18,11,2018-11-20
2018-11-20 11:15:00,17,6,2018-11-20
2018-11-20 11:30:00,13,1,2018-11-20
2018-11-20 11:45:00,17,12,2018-11-20
2018-11-20 12:00:00,21,5,2018-11-20
2018-11-20 12:15:00,9,11,2018-11-20
2018-11-20 12:30:00,17,5,2018-11-20
2018-11-20 12:45:00,22,14,2018-11-20
2018-11-20 13:00:00,19,9,2018-11-20
2018-11-20 13:15:00,18,7,2018-11-20
2018-11-20 13:30:00,24,8,2018-11-20
2018-11-20 13:45:00,22,6,2018-11-20
2018-11-20 14:00:00,15,9,2018-11-20
2018-11-20 14:15:00,20,10,2018-11-20
2018-11-20 14:30:00,24,7,2018-11-20
2018-11-20 14:45:00,24,5,2018-11-20
2018-11-20 15:00:00,17,6,2018-11-20
2018-11-20 15:15:00,26,9,2018-11-20
2018-11-20 15:30:00,26,9,2018-11-20
2018-11-20 15:45:00,28,21,2018-11-20
2018-11-20 16:00:00,39,14,2018-11-20
2018-11-20 16:15:00,36,17,2018-11-20
2018-11-20 16:30:00,31,14,2018-11-20
2018-11-20 16:45:00,40,15,2018-11-20
2018-11-20 17:00:00,36,18,2018-11-20
2018-11-20 17:15:00,35,16,2018-11-20
2018-11-20 17:30:00,42,21,2018-11-20
2018-11-20 17:45:00,34,12,2018-11-20
2018-11-20 18:00:00,25,16,2018-11-20
2018-11-20 18:15:00,42,15,2018-11-20
2018-11-20 18:30:00,32,16,2018-11-20
2018-11-20 18:45:00,30,15,2018-11-20
2018-11-20 19:00:00,23,12,2018-11-20
2018-11-20 19:15:00,28,4,2018-11-20
2018-11-20 19:30:00,33,12,2018-11-20
2018-11-20 19:45:00,33,10,2018-11-20
2018-11-20 20:00:00,13,7,2018-11-20
2018-11-20 20:15:00,16,3,2018-11-20
2018-11-20 20:30:00,8,3,2018-11-20
2018-11-20 20:45:00,23,7,2018-11-20
2018-11-20 21:00:00,17,4,2018-11-20
2018-11-20 21:15:00,11,7,2018-11-20
2018-11-20 21:30:00,6,3,2018-11-20
2018-11-20 21:45:00,9,10,2018-11-20
2018-11-20 22:00:00,5,4,2018-11-20
2018-11-20 22:15:00,10,5,2018-11-20
2018-11-20 22:30:00,4,5,2018-11-20
2018-11-20 22:45:00,10,3,2018-11-20
2018-11-20 23:00:00,6,3,2018-11-20
2018-11-20 23:15:00,5,4,2018-11-20
2018-11-20 23:30:00,2,3,2018-11-20
2018-11-20 23:45:00,3,2,2018-11-20
2018-11-21 00:00:00,1,0,2018-11-21
2018-11-21 00:15:00,0,1,2018-11-21
2018-11-21 00:30:00,0,2,2018-11-21
2018-11-21 00:45:00,0,0,2018-11-21
2018-11-21 01:00:00,0,0,2018-11-21
2018-11-21 01:15:00,1,0,2018-11-21
2018-11-21 01:30:00,0,1,2018-11-21
2018-11-21 01:45:00,0,0,2018-11-21
2018-11-21 02:00:00,0,0,2018-11-21
2018-11-21 02:15:00,0,0,2018-11-21
2018-11-21 02:30:00,0,0,2018-11-21
2018-11-21 02:45:00,1,0,2018-11-21
2018-11-21 03:00:00,1,0,2018-11-21
2018-11-21 03:15:00,0,0,2018-11-21
2018-11-21 03:30:00,0,0,2018-11-21
2018-11-21 03:45:00,1,0,2018-11-21
2018-11-21 04:00:00,1,0,2018-11-21
2018-11-21 04:15:00,1,0,2018-11-21
2018-11-21 04:30:00,0,0,2018-11-21
2018-11-21 04:45:00,3,0,2018-11-21
2018-11-21 05:00:00,3,0,2018-11-21
2018-11-21 05:15:00,2,0,2018-11-21
2018-11-21 05:30:00,3,1,2018-11-21
2018-11-21 05:45:00,13,0,2018-11-21
2018-11-21 06:00:00,15,0,2018-11-21
2018-11-21 06:15:00,21,0,2018-11-21
2018-11-21 06:30:00,38,0,2018-11-21
2018-11-21 06:45:00,39,4,2018-11-21
2018-11-21 07:00:00,46,2,2018-11-21
2018-11-21 07:15:00,64,1,2018-11-21
2018-11-21 07:30:00,79,2,2018-11-21
2018-11-21 07:45:00,104,3,2018-11-21
2018-11-21 08:00:00,80,1,2018-11-21
2018-11-21 08:15:00,90,3,2018-11-21
2018-11-21 08:30:00,63,4,2018-11-21
2018-11-21 08:45:00,76,3,2018-11-21
2018-11-21 09:00:00,45,0,2018-11-21
2018-11-21 09:15:00,32,2,2018-11-21
2018-11-21 09:30:00,32,2,2018-11-21
2018-11-21 09:45:00,28,4,2018-11-21
2018-11-21 10:00:00,28,1,2018-11-21
2018-11-21 10:15:00,19,1,2018-11-21
2018-11-21 10:30:00,24,0,2018-11-21
2018-11-21 10:45:00,20,2,2018-11-21
2018-11-21 11:00:00,19,2,2018-11-21
2018-11-21 11:15:00,10,2,2018-11-21
2018-11-21 11:30:00,18,3,2018-11-21
2018-11-21 11:45:00,18,2,2018-11-21
2018-11-21 12:00:00,14,9,2018-11-21
2018-11-21 12:15:00,24,11,2018-11-21
2018-11-21 12:30:00,13,3,2018-11-21
2018-11-21 12:45:00,26,10,2018-11-21
2018-11-21 13:00:00,24,10,2018-11-21
2018-11-21 13:15:00,20,8,2018-11-21
2018-11-21 13:30:00,25,6,2018-11-21
2018-11-21 13:45:00,21,12,2018-11-21
2018-11-21 14:00:00,24,5,2018-11-21
2018-11-21 14:15:00,34,10,2018-11-21
2018-11-21 14:30:00,21,8,2018-11-21
2018-11-21 14:45:00,24,10,2018-11-21
2018-11-21 15:00:00,25,16,2018-11-21
2018-11-21 15:15:00,23,7,2018-11-21
2018-11-21 15:30:00,22,8,2018-11-21
2018-11-21 15:45:00,31,15,2018-11-21
2018-11-21 16:00:00,34,9,2018-11-21
2018-11-21 16:15:00,28,23,2018-11-21
2018-11-21 16:30:00,46,19,2018-11-21
2018-11-21 16:45:00,42,10,2018-11-21
2018-11-21 17:00:00,32,24,2018-11-21
2018-11-21 17:15:00,34,11,2018-11-21
2018-11-21 17:30:00,45,12,2018-11-21
2018-11-21 17:45:00,46,10,2018-11-21
2018-11-21 18:00:00,43,10,2018-11-21
2018-11-21 18:15:00,40,8,2018-11-21
2018-11-21 18:30:00,36,12,2018-11-21
2018-11-21 18:45:00,36,13,2018-11-21
2018-11-21 19:00:00,27,11,2018-11-21
2018-11-21 19:15:00,20,4,2018-11-21
2018-11-21 19:30:00,25,10,2018-11-21
2018-11-21 19:45:00,24,2,2018-11-21
2018-11-21 20:00:00,13,7,2018-11-21
2018-11-21 20:15:00,20,3,2018-11-21
2018-11-21 20:30:00,9,4,2018-11-21
2018-11-21 20:45:00,11,9,2018-11-21
2018-11-21 21:00:00,15,9,2018-11-21
2018-11-21 21:15:00,7,6,2018-11-21
2018-11-21 21:30:00,18,5,2018-11-21
2018-11-21 21:45:00,13,6,2018-11-21
2018-11-21 22:00:00,4,2,2018-11-21
2018-11-21 22:15:00,12,7,2018-11-21
2018-11-21 22:30:00,9,4,2018-11-21
2018-11-21 22:45:00,5,2,2018-11-21
2018-11-21 23:00:00,0,7,2018-11-21
2018-11-21 23:15:00,2,1,2018-11-21
2018-11-21 23:30:00,1,2,2018-11-21
2018-11-21 23:45:00,6,1,2018-11-21
2018-11-22 00:00:00,2,2,2018-11-22
2018-11-22 00:15:00,3,1,2018-11-22
2018-11-22 00:30:00,0,0,2018-11-22
2018-11-22 00:45:00,0,0,2018-11-22
2018-11-22 01:00:00,3,1,2018-11-22
2018-11-22 01:15:00,1,0,2018-11-22
2018-11-22 01:30:00,0,1,2018-11-22
2018-11-22 01:45:00,0,0,2018-11-22
2018-11-22 02:00:00,1,2,2018-11-22
2018-11-22 02:15:00,0,0,2018-11-22
2018-11-22 02:30:00,0,1,2018-11-22
2018-11-22 02:45:00,1,0,2018-11-22
2018-11-22 03:00:00,0,0,2018-11-22
2018-11-22 03:15:00,0,0,2018-11-22
2018-11-22 03:30:00,1,0,2018-11-22
2018-11-22 03:45:00,1,0,2018-11-22
2018-11-22 04:00:00,0,0,2018-11-22
2018-11-22 04:15:00,0,0,2018-11-22
2018-11-22 04:30:00,2,2,2018-11-22
2018-11-22 04:45:00,1,1,2018-11-22
2018-11-22 05:00:00,1,2,2018-11-22
2018-11-22 05:15:00,1,0,2018-11-22
2018-11-22 05:30:00,6,1,2018-11-22
2018-11-22 05:45:00,14,4,2018-11-22
2018-11-22 06:00:00,14,3,2018-11-22
2018-11-22 06:15:00,14,1,2018-11-22
2018-11-22 06:30:00,36,5,2018-11-22
2018-11-22 06:45:00,40,1,2018-11-22
2018-11-22 07:00:00,39,5,2018-11-22
2018-11-22 07:15:00,67,12,2018-11-22
2018-11-22 07:30:00,97,20,2018-11-22
2018-11-22 07:45:00,108,19,2018-11-22
2018-11-22 08:00:00,86,13,2018-11-22
2018-11-22 08:15:00,64,16,2018-11-22
2018-11-22 08:30:00,82,14,2018-11-22
2018-11-22 08:45:00,67,15,2018-11-22
2018-11-22 09:00:00,46,14,2018-11-22
2018-11-22 09:15:00,50,14,2018-11-22
2018-11-22 09:30:00,32,7,2018-11-22
2018-11-22 09:45:00,44,9,2018-11-22
2018-11-22 10:00:00,30,3,2018-11-22
2018-11-22 10:15:00,24,6,2018-11-22
2018-11-22 10:30:00,26,6,2018-11-22
2018-11-22 10:45:00,22,3,2018-11-22
2018-11-22 11:00:00,26,5,2018-11-22
2018-11-22 11:15:00,16,4,2018-11-22
2018-11-22 11:30:00,12,4,2018-11-22
2018-11-22 11:45:00,28,5,2018-11-22
2018-11-22 12:00:00,27,8,2018-11-22
2018-11-22 12:15:00,22,10,2018-11-22
2018-11-22 12:30:00,27,10,2018-11-22
2018-11-22 12:45:00,36,11,2018-11-22
2018-11-22 13:00:00,18,8,2018-11-22
2018-11-22 13:15:00,29,3,2018-11-22
2018-11-22 13:30:00,24,9,2018-11-22
2018-11-22 13:45:00,27,5,2018-11-22
2018-11-22 14:00:00,22,6,2018-11-22
2018-11-22 14:15:00,35,7,2018-11-22
2018-11-22 14:30:00,31,11,2018-11-22
2018-11-22 14:45:00,25,7,2018-11-22
2018-11-22 15:00:00,22,8,2018-11-22
2018-11-22 15:15:00,23,8,2018-11-22
2018-11-22 15:30:00,18,9,2018-11-22
2018-11-22 15:45:00,34,8,2018-11-22
2018-11-22 16:00:00,28,14,2018-11-22
2018-11-22 16:15:00,35,16,2018-11-22
2018-11-22 16:30:00,39,19,2018-11-22
2018-11-22 16:45:00,48,12,2018-11-22
2018-11-22 17:00:00,44,16,2018-11-22
2018-11-22 17:15:00,40,11,2018-11-22
2018-11-22 17:30:00,48,21,2018-11-22
2018-11-22 17:45:00,32,14,2018-11-22
2018-11-22 18:00:00,32,18,2018-11-22
2018-11-22 18:15:00,36,12,2018-11-22
2018-11-22 18:30:00,28,9,2018-11-22
2018-11-22 18:45:00,31,12,2018-11-22
2018-11-22 19:00:00,26,14,2018-11-22
2018-11-22 19:15:00,47,9,2018-11-22
2018-11-22 19:30:00,24,3,2018-11-22
2018-11-22 19:45:00,20,9,2018-11-22
2018-11-22 20:00:00,24,6,2018-11-22
2018-11-22 20:15:00,23,11,2018-11-22
2018-11-22 20:30:00,19,15,2018-11-22
2018-11-22 20:45:00,16,13,2018-11-22
2018-11-22 21:00:00,11,4,2018-11-22
2018-11-22 21:15:00,6,1,2018-11-22
2018-11-22 21:30:00,11,0,2018-11-22
2018-11-22 21:45:00,10,4,2018-11-22
2018-11-22 22:00:00,11,5,2018-11-22
2018-11-22 22:15:00,12,7,2018-11-22
2018-11-22 22:30:00,16,5,2018-11-22
2018-11-22 22:45:00,10,6,2018-11-22
2018-11-22 23:00:00,11,2,2018-11-22
2018-11-22 23:15:00,10,2,2018-11-22
2018-11-22 23:30:00,7,2,2018-11-22
2018-11-22 23:45:00,0,2,2018-11-22
2018-11-23 00:00:00,2,0,2018-11-23
2018-11-23 00:15:00,1,0,2018-11-23
2018-11-23 00:30:00,3,1,2018-11-23
2018-11-23 00:45:00,2,3,2018-11-23
2018-11-23 01:00:00,2,0,2018-11-23
2018-11-23 01:15:00,1,3,2018-11-23
2018-11-23 01:30:00,1,12,2018-11-23
2018-11-23 01:45:00,0,0,2018-11-23
2018-11-23 02:00:00,1,5,2018-11-23
2018-11-23 02:15:00,1,0,2018-11-23
2018-11-23 02:30:00,0,0,2018-11-23
2018-11-23 02:45:00,0,0,2018-11-23
2018-11-23 03:00:00,0,0,2018-11-23
2018-11-23 03:15:00,0,0,2018-11-23
2018-11-23 03:30:00,0,0,2018-11-23
2018-11-23 03:45:00,1,0,2018-11-23
2018-11-23 04:00:00,0,0,2018-11-23
2018-11-23 04:15:00,1,0,2018-11-23
2018-11-23 04:30:00,0,0,2018-11-23
2018-11-23 04:45:00,1,1,2018-11-23
2018-11-23 05:00:00,0,0,2018-11-23
2018-11-23 05:15:00,1,0,2018-11-23
2018-11-23 05:30:00,6,1,2018-11-23
2018-11-23 05:45:00,8,2,2018-11-23
2018-11-23 06:00:00,16,0,2018-11-23
2018-11-23 06:15:00,17,1,2018-11-23
2018-11-23 06:30:00,29,1,2018-11-23
2018-11-23 06:45:00,27,0,2018-11-23
2018-11-23 07:00:00,46,1,2018-11-23
2018-11-23 07:15:00,60,2,2018-11-23
2018-11-23 07:30:00,83,1,2018-11-23
2018-11-23 07:45:00,87,2,2018-11-23
2018-11-23 08:00:00,66,0,2018-11-23
2018-11-23 08:15:00,54,1,2018-11-23
2018-11-23 08:30:00,58,2,2018-11-23
2018-11-23 08:45:00,57,2,2018-11-23
2018-11-23 09:00:00,58,2,2018-11-23
2018-11-23 09:15:00,43,1,2018-11-23
2018-11-23 09:30:00,39,2,2018-11-23
2018-11-23 09:45:00,47,1,2018-11-23
2018-11-23 10:00:00,31,2,2018-11-23
2018-11-23 10:15:00,28,0,2018-11-23
2018-11-23 10:30:00,25,1,2018-11-23
2018-11-23 10:45:00,26,0,2018-11-23
2018-11-23 11:00:00,19,0,2018-11-23
2018-11-23 11:15:00,27,1,2018-11-23
2018-11-23 11:30:00,22,3,2018-11-23
2018-11-23 11:45:00,35,1,2018-11-23
2018-11-23 12:00:00,27,2,2018-11-23
2018-11-23 12:15:00,14,0,2018-11-23
2018-11-23 12:30:00,23,1,2018-11-23
2018-11-23 12:45:00,20,7,2018-11-23
2018-11-23 13:00:00,24,3,2018-11-23
2018-11-23 13:15:00,42,10,2018-11-23
2018-11-23 13:30:00,26,16,2018-11-23
2018-11-23 13:45:00,28,12,2018-11-23
2018-11-23 14:00:00,30,8,2018-11-23
2018-11-23 14:15:00,36,5,2018-11-23
2018-11-23 14:30:00,36,18,2018-11-23
2018-11-23 14:45:00,27,18,2018-11-23
2018-11-23 15:00:00,42,19,2018-11-23
2018-11-23 15:15:00,44,14,2018-11-23
2018-11-23 15:30:00,37,6,2018-11-23
2018-11-23 15:45:00,36,8,2018-11-23
2018-11-23 16:00:00,31,19,2018-11-23
2018-11-23 16:15:00,46,17,2018-11-23
2018-11-23 16:30:00,43,12,2018-11-23
2018-11-23 16:45:00,35,9,2018-11-23
2018-11-23 17:00:00,33,9,2018-11-23
2018-11-23 17:15:00,30,9,2018-11-23
2018-11-23 17:30:00,28,6,2018-11-23
2018-11-23 17:45:00,32,10,2018-11-23
2018-11-23 18:00:00,24,12,2018-11-23
2018-11-23 18:15:00,27,13,2018-11-23
2018-11-23 18:30:00,31,5,2018-11-23
2018-11-23 18:45:00,41,11,2018-11-23
2018-11-23 19:00:00,22,7,2018-11-23
2018-11-23 19:15:00,26,7,2018-11-23
2018-11-23 19:30:00,16,4,2018-11-23
2018-11-23 19:45:00,12,4,2018-11-23
2018-11-23 20:00:00,20,8,2018-11-23
2018-11-23 20:15:00,17,6,2018-11-23
2018-11-23 20:30:00,20,1,2018-11-23
2018-11-23 20:45:00,11,10,2018-11-23
2018-11-23 21:00:00,8,4,2018-11-23
2018-11-23 21:15:00,24,3,2018-11-23
2018-11-23 21:30:00,14,1,2018-11-23
2018-11-23 21:45:00,10,2,2018-11-23
2018-11-23 22:00:00,10,9,2018-11-23
2018-11-23 22:15:00,12,3,2018-11-23
2018-11-23 22:30:00,11,5,2018-11-23
2018-11-23 22:45:00,4,6,2018-11-23
2018-11-23 23:00:00,9,4,2018-11-23
2018-11-23 23:15:00,4,0,2018-11-23
2018-11-23 23:30:00,4,0,2018-11-23
2018-11-23 23:45:00,3,0,2018-11-23
2018-11-24 00:00:00,5,3,2018-11-24
2018-11-24 00:15:00,3,1,2018-11-24
2018-11-24 00:30:00,6,0,2018-11-24
2018-11-24 00:45:00,4,0,2018-11-24
2018-11-24 01:00:00,2,0,2018-11-24
2018-11-24 01:15:00,2,1,2018-11-24
2018-11-24 01:30:00,1,0,2018-11-24
2018-11-24 01:45:00,2,2,2018-11-24
2018-11-24 02:00:00,0,0,2018-11-24
2018-11-24 02:15:00,0,0,2018-11-24
2018-11-24 02:30:00,0,0,2018-11-24
2018-11-24 02:45:00,1,0,2018-11-24
2018-11-24 03:00:00,0,0,2018-11-24
2018-11-24 03:15:00,1,1,2018-11-24
2018-11-24 03:30:00,2,0,2018-11-24
2018-11-24 03:45:00,0,3,2018-11-24
2018-11-24 04:00:00,1,1,2018-11-24
2018-11-24 04:15:00,0,0,2018-11-24
2018-11-24 04:30:00,0,1,2018-11-24
2018-11-24 04:45:00,0,0,2018-11-24
2018-11-24 05:00:00,1,0,2018-11-24
2018-11-24 05:15:00,0,0,2018-11-24
2018-11-24 05:30:00,4,0,2018-11-24
2018-11-24 05:45:00,3,0,2018-11-24
2018-11-24 06:00:00,0,0,2018-11-24
2018-11-24 06:15:00,5,1,2018-11-24
2018-11-24 06:30:00,1,1,2018-11-24
2018-11-24 06:45:00,0,0,2018-11-24
2018-11-24 07:00:00,0,0,2018-11-24
2018-11-24 07:15:00,1,1,2018-11-24
2018-11-24 07:30:00,1,1,2018-11-24
2018-11-24 07:45:00,4,1,2018-11-24
2018-11-24 08:00:00,1,0,2018-11-24
2018-11-24 08:15:00,5,2,2018-11-24
2018-11-24 08:30:00,9,1,2018-11-24
2018-11-24 08:45:00,15,1,2018-11-24
2018-11-24 09:00:00,6,0,2018-11-24
2018-11-24 09:15:00,12,1,2018-11-24
2018-11-24 09:30:00,16,0,2018-11-24
2018-11-24 09:45:00,16,2,2018-11-24
2018-11-24 10:00:00,12,5,2018-11-24
2018-11-24 10:15:00,11,1,2018-11-24
2018-11-24 10:30:00,16,5,2018-11-24
2018-11-24 10:45:00,13,4,2018-11-24
2018-11-24 11:00:00,13,0,2018-11-24
2018-11-24 11:15:00,17,5,2018-11-24
2018-11-24 11:30:00,15,2,2018-11-24
2018-11-24 11:45:00,8,5,2018-11-24
2018-11-24 12:00:00,16,4,2018-11-24
2018-11-24 12:15:00,21,5,2018-11-24
2018-11-24 12:30:00,13,3,2018-11-24
2018-11-24 12:45:00,16,6,2018-11-24
2018-11-24 13:00:00,9,1,2018-11-24
2018-11-24 13:15:00,15,4,2018-11-24
2018-11-24 13:30:00,16,10,2018-11-24
2018-11-24 13:45:00,21,9,2018-11-24
2018-11-24 14:00:00,16,2,2018-11-24
2018-11-24 14:15:00,30,3,2018-11-24
2018-11-24 14:30:00,16,4,2018-11-24
2018-11-24 14:45:00,15,3,2018-11-24
2018-11-24 15:00:00,10,2,2018-11-24
2018-11-24 15:15:00,12,5,2018-11-24
2018-11-24 15:30:00,15,3,2018-11-24
2018-11-24 15:45:00,17,8,2018-11-24
2018-11-24 16:00:00,15,2,2018-11-24
2018-11-24 16:15:00,17,3,2018-11-24
2018-11-24 16:30:00,10,5,2018-11-24
2018-11-24 16:45:00,12,3,2018-11-24
2018-11-24 17:00:00,15,5,2018-11-24
2018-11-24 17:15:00,13,5,2018-11-24
2018-11-24 17:30:00,5,2,2018-11-24
2018-11-24 17:45:00,9,4,2018-11-24
2018-11-24 18:00:00,12,4,2018-11-24
2018-11-24 18:15:00,8,2,2018-11-24
2018-11-24 18:30:00,11,1,2018-11-24
2018-11-24 18:45:00,13,5,2018-11-24
2018-11-24 19:00:00,14,6,2018-11-24
2018-11-24 19:15:00,14,7,2018-11-24
2018-11-24 19:30:00,10,6,2018-11-24
2018-11-24 19:45:00,19,2,2018-11-24
2018-11-24 20:00:00,14,4,2018-11-24
2018-11-24 20:15:00,8,7,2018-11-24
2018-11-24 20:30:00,9,5,2018-11-24
2018-11-24 20:45:00,6,0,2018-11-24
2018-11-24 21:00:00,7,2,2018-11-24
2018-11-24 21:15:00,3,3,2018-11-24
2018-11-24 21:30:00,3,0,2018-11-24
2018-11-24 21:45:00,7,0,2018-11-24
2018-11-24 22:00:00,4,9,2018-11-24
2018-11-24 22:15:00,2,0,2018-11-24
2018-11-24 22:30:00,6,1,2018-11-24
2018-11-24 22:45:00,4,2,2018-11-24
2018-11-24 23:00:00,4,3,2018-11-24
2018-11-24 23:15:00,3,3,2018-11-24
2018-11-24 23:30:00,4,2,2018-11-24
2018-11-24 23:45:00,3,1,2018-11-24
2018-11-25 00:00:00,6,4,2018-11-25
2018-11-25 00:15:00,6,2,2018-11-25
2018-11-25 00:30:00,1,3,2018-11-25
2018-11-25 00:45:00,3,1,2018-11-25
2018-11-25 01:00:00,5,7,2018-11-25
2018-11-25 01:15:00,5,1,2018-11-25
2018-11-25 01:30:00,3,3,2018-11-25
2018-11-25 01:45:00,0,1,2018-11-25
2018-11-25 02:00:00,3,2,2018-11-25
2018-11-25 02:15:00,0,0,2018-11-25
2018-11-25 02:30:00,1,1,2018-11-25
2018-11-25 02:45:00,0,1,2018-11-25
2018-11-25 03:00:00,4,3,2018-11-25
2018-11-25 03:15:00,0,0,2018-11-25
2018-11-25 03:30:00,0,3,2018-11-25
2018-11-25 03:45:00,0,0,2018-11-25
2018-11-25 04:00:00,0,1,2018-11-25
